proba_0,proba_1,generation
0.99901116,0.99902743,0
0.9886094,0.994228,1
0.9863981,0.99175465,2
0.98429507,0.98861027,3
0.9797798,0.9886231,4
0.97633624,0.9887617,5
0.9804596,0.9821281,6
0.974702,0.9786065,7
0.981168,0.98019975,8
0.9761763,0.97612983,9
0.9765625,0.9720286,10
0.97409177,0.9757618,11
0.96894133,0.98036885,12
0.9744211,0.97358227,13
0.96907645,0.97445476,14
0.9629448,0.9788319,15
0.96514386,0.97642446,16
0.97220445,0.983371,17
0.96848685,0.98135465,18
0.96708477,0.97960097,19
0.9768904,0.9836543,20
0.9658904,0.97897923,21
0.97401744,0.9820581,22
0.95388716,0.9786982,23
0.95719045,0.97963774,24
0.9631067,0.98007286,25
0.96526736,0.9811279,26
0.95685565,0.9759444,27
0.9588273,0.976055,28
0.94810164,0.9829303,29
0.9601917,0.9767132,30
0.95364285,0.9761769,31
0.9531994,0.9721659,32
0.9453597,0.9759548,33
0.9528696,0.97849834,34
0.9486068,0.9752122,35
0.9514425,0.9752538,36
0.96062773,0.9792941,37
0.9465806,0.98208547,38
0.93552846,0.98120505,39
0.99840534,0.9964947,0
1.0,nan,1
1.0,nan,2
1.0,nan,3
1.0,nan,4
1.0,1.0,0
1.0,0.99136513,1
0.9958836,0.99547315,2
0.9992441,0.99487764,3
0.9975323,0.9824752,4
0.9918184,0.99209094,5
0.9921032,0.9917105,6
0.97775507,0.99837077,7
0.98837745,0.9896526,8
0.98979753,0.98826367,9
0.98573035,0.99306107,10
0.99958795,0.9934188,11
0.99086756,0.9913326,12
0.99947053,0.97966504,13
0.9987602,0.9820493,14
0.9879781,0.9837346,15
0.9993971,0.98538524,16
0.99288875,0.98547024,17
0.99846035,0.9584476,18
0.98892057,0.998496,19
0.9852278,0.9896721,20
0.9878197,0.9940872,21
0.981526,0.98546624,22
0.99976426,0.98158777,23
0.99537146,0.99147546,24
0.9850279,0.97867674,25
0.9955251,0.9706647,26
0.9944987,0.9927552,27
0.97944826,0.9984245,28
0.99311393,0.9818608,29
0.98960054,0.99332243,30
0.9876343,0.99042624,31
0.98621136,0.9951757,32
0.9777479,0.98994994,33
0.99795675,0.9979815,34
0.9863141,0.9971742,35
0.98281,0.9873219,36
0.98423463,0.99526316,37
0.9948888,0.9915965,38
0.99199367,0.984524,39
