generation,label_bal,color_bal
0,0.506,0.496
1,0.492,0.53
2,0.521,0.52
3,0.565,0.505
4,0.561,0.532
5,0.585,0.502
6,0.602,0.528
7,0.639,0.552
8,0.671,0.547
9,0.675,0.539
10,0.72,0.542
11,0.771,0.533
12,0.768,0.584
13,0.796,0.56
14,0.794,0.553
15,0.795,0.554
16,0.798,0.564
17,0.793,0.561
18,0.778,0.587
19,0.789,0.563
20,0.771,0.559
21,0.78,0.586
22,0.799,0.565
23,0.812,0.586
24,0.807,0.57
25,0.825,0.539
26,0.811,0.552
27,0.831,0.579
28,0.815,0.561
29,0.84,0.572
30,0.854,0.569
31,0.849,0.578
32,0.854,0.579
33,0.843,0.586
34,0.857,0.576
35,0.85,0.596
36,0.851,0.6
37,0.859,0.612
38,0.876,0.592
39,0.84,0.626
