proba_0,proba_1,generation
0.9942484,0.99687934,0
0.9925868,0.9913939,1
0.9905752,0.9857354,2
0.9856206,0.9862584,3
0.9763941,0.9906504,4
0.97931665,0.9848691,5
0.98324275,0.9812567,6
0.97986954,0.9763775,7
0.9750864,0.9755241,8
0.9738721,0.9746392,9
0.97628117,0.98028445,10
0.97500765,0.9773121,11
0.97843766,0.9800646,12
0.974709,0.97850406,13
0.9758682,0.981107,14
0.97227806,0.9802791,15
0.9743197,0.9708702,16
0.963214,0.967451,17
0.9683566,0.96726906,18
0.9601522,0.9567908,19
0.95266795,0.961614,20
0.9559604,0.9502226,21
0.9600583,0.9555966,22
0.9621374,0.94764465,23
0.95758045,0.95819616,24
0.95902187,0.95878077,25
0.961094,0.95333356,26
0.9591893,0.9560943,27
0.95189166,0.9584636,28
0.9564278,0.94748247,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791637,0.9853827,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.96954864,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.9816921,15
0.9641385,0.9737315,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620004,0.9585297,19
0.96072745,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466745,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586888,27
0.9670456,0.9576598,28
0.94870484,0.95643264,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791637,0.9853827,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.9695486,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.98169214,15
0.9641385,0.9737315,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620004,0.9585298,19
0.9607275,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466745,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586888,27
0.9670456,0.9576598,28
0.94870484,0.95643264,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791637,0.9853827,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.96954864,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.9816921,15
0.9641385,0.9737315,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620004,0.9585297,19
0.9607275,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466745,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586887,27
0.9670456,0.9576598,28
0.94870484,0.9564327,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791637,0.9853828,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.96954864,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.9816921,15
0.9641385,0.97373146,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620004,0.9585297,19
0.9607275,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466745,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586888,27
0.9670456,0.9576598,28
0.94870484,0.95643264,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791638,0.9853827,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.96954864,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.9816921,15
0.9641385,0.9737315,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620004,0.9585298,19
0.9607275,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466745,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586888,27
0.9670456,0.9576598,28
0.94870484,0.95643264,29
0.9967131,0.9968832,0
0.9883889,0.9951027,1
0.9882099,0.9898114,2
0.9826666,0.9887773,3
0.9842583,0.98512936,4
0.9791638,0.9853827,5
0.98341435,0.9787622,6
0.98355937,0.9769779,7
0.9806819,0.9786861,8
0.98452556,0.9803713,9
0.9733857,0.9730037,10
0.97451204,0.9743721,11
0.9695486,0.9812469,12
0.9792725,0.9763017,13
0.9761183,0.97873086,14
0.9773852,0.9816921,15
0.9641385,0.9737315,16
0.9560096,0.9608214,17
0.95613235,0.95223796,18
0.9620005,0.9585297,19
0.96072745,0.9617557,20
0.9450225,0.9541048,21
0.9579056,0.9547284,22
0.9599708,0.96273714,23
0.95537806,0.9466746,24
0.96239334,0.9616632,25
0.9610346,0.9605094,26
0.961015,0.9586888,27
0.9670456,0.9576598,28
0.94870484,0.95643264,29
0.96292114,0.9564125,30
0.96280676,0.95653695,31
0.9570461,0.9643088,32
0.9534993,0.9490174,33
0.9577514,0.9518142,34
0.9571494,0.9550636,35
0.95301634,0.95630777,36
0.9505639,0.95581126,37
0.9583056,0.9466941,38
0.9462077,0.94242346,39
0.9961538,0.99575573,0
0.9914943,0.9930096,1
0.9860526,0.9909272,2
0.9838843,0.9889482,3
0.98406285,0.98610824,4
0.97132456,0.9821478,5
0.9734636,0.9830473,6
0.97859645,0.98192775,7
0.9823963,0.9806164,8
0.97675085,0.9816855,9
0.9742201,0.9736263,10
0.9755968,0.97926635,11
0.98054856,0.9760368,12
0.9705063,0.9712972,13
0.9658331,0.9812401,14
0.9755696,0.9729929,15
0.97864836,0.9685331,16
0.9689026,0.96998835,17
0.9677211,0.96759087,18
0.9670856,0.97083575,19
0.97564363,0.9666053,20
0.96782374,0.9650407,21
0.9686315,0.9724276,22
0.9650862,0.9735144,23
0.9711497,0.9682798,24
0.96989536,0.9630608,25
0.95903474,0.9640009,26
0.9662153,0.97178644,27
0.9649145,0.9695626,28
0.9532925,0.9648271,29
0.95539486,0.96064883,30
0.9582851,0.96699333,31
0.96113414,0.9692232,32
0.9606509,0.96200156,33
0.96708417,0.96464086,34
0.9639469,0.9666151,35
0.9639072,0.9698891,36
0.95563686,0.9705846,37
0.9674262,0.9695869,38
0.95959026,0.9620237,39
