proba_0,proba_1,generation
0.997045,0.99701154,0
0.99566495,0.99708754,1
0.996998,0.9973603,2
0.9990312,0.9964876,3
0.99695045,0.9957904,4
0.9981699,0.99760085,5
0.9961325,0.9979372,6
0.9962174,0.99710023,7
0.99330986,0.9982286,8
0.9977576,0.9969668,9
0.9944842,0.9979733,10
0.99568594,0.99740803,11
0.9948704,0.9945989,12
0.99693537,0.99472886,13
0.996305,0.99762356,14
0.99506116,0.99687386,15
0.9967965,0.9935628,16
0.9953847,0.9946171,17
0.99631506,0.9958583,18
0.9960049,0.99736583,19
0.9963624,0.99668133,20
0.9954256,0.9947483,21
0.9962962,0.9976266,22
0.99451536,0.9986514,23
0.9966751,0.99511516,24
0.99559706,0.99763674,25
0.99620676,0.9969147,26
0.99471176,0.997253,27
0.99510676,0.99677944,28
0.99752116,0.997267,29
0.994172,0.9963372,30
0.9954452,0.9977165,31
0.9967643,0.9946609,32
0.9967918,0.99522465,33
0.9983731,0.99453676,34
0.99730045,0.9946863,35
0.9925443,0.99717456,36
0.9964629,0.99638706,37
0.994708,0.9967141,38
0.99540037,0.99763143,39
0.99426657,0.99587595,40
