generation,label_bal,color_bal
0,0.46,0.51
1,0.51,0.54
2,0.52,0.44
3,0.54,0.48
4,0.54,0.5
5,0.67,0.59
6,0.8,0.47
7,0.97,0.41
8,0.99,0.57
9,1.0,0.57
10,1.0,0.52
11,1.0,0.5
12,1.0,0.6
13,1.0,0.52
14,1.0,0.53
15,1.0,0.56
16,1.0,0.44
17,1.0,0.56
18,1.0,0.48
19,1.0,0.56
20,1.0,0.49
21,1.0,0.56
22,1.0,0.55
23,1.0,0.46
24,1.0,0.5
25,1.0,0.43
26,1.0,0.4
27,1.0,0.4
28,1.0,0.59
29,1.0,0.5
30,1.0,0.51
31,1.0,0.52
32,1.0,0.43
33,1.0,0.54
34,1.0,0.45
35,1.0,0.42
36,1.0,0.49
37,1.0,0.45
38,1.0,0.48
39,1.0,0.55
