generation,label_bal,color_bal
0,0.566,0.499
1,0.569,0.519
2,0.598,0.508
3,0.569,0.521
4,0.627,0.512
5,0.62,0.531
6,0.649,0.509
7,0.694,0.499
8,0.713,0.543
9,0.756,0.544
10,0.792,0.518
11,0.859,0.517
12,0.923,0.53
13,0.968,0.535
14,0.983,0.544
15,0.996,0.555
16,1.0,0.547
17,1.0,0.57
18,1.0,0.503
19,1.0,0.539
20,1.0,0.492
21,1.0,0.528
22,1.0,0.514
23,1.0,0.51
24,1.0,0.552
25,1.0,0.533
26,1.0,0.483
27,1.0,0.533
28,1.0,0.526
29,1.0,0.539
30,1.0,0.526
31,1.0,0.552
32,1.0,0.541
33,1.0,0.543
34,1.0,0.529
35,1.0,0.542
36,1.0,0.552
37,1.0,0.57
38,1.0,0.547
39,1.0,0.561
