generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,0,18,35,9,31,5
1,0,13,28,13,33,6
1,0,17,30,12,35,3
1,0,10,26,19,29,6
1,0,14,26,7,36,11
1,0,17,25,6,40,9
1,0,12,20,15,40,5
1,0,14,27,8,35,10
1,0,15,21,17,41,1
1,0,12,23,12,37,8
1,0,15,27,8,36,9
1,0,10,33,13,25,9
1,0,11,21,17,37,5
1,0,9,25,18,30,7
1,0,11,26,10,33,11
1,0,17,31,13,34,2
1,0,14,25,13,37,5
1,0,8,23,15,33,9
1,0,8,21,17,34,8
1,0,10,19,16,39,6
1,0,11,28,15,31,6
1,0,19,21,9,46,4
1,0,13,24,17,36,3
1,0,13,23,10,38,9
1,0,8,24,15,32,9
1,0,7,31,15,24,10
1,0,18,25,9,41,5
1,0,14,27,14,35,4
1,0,10,29,14,29,8
1,0,7,27,18,26,9
1,0,12,26,12,34,8
1,0,15,22,8,41,9
1,0,18,31,12,35,2
1,0,13,24,22,31,3
1,0,15,30,8,33,9
1,0,13,26,15,35,4
1,0,12,24,12,36,8
1,0,12,23,15,37,5
1,0,16,25,7,39,9
1,0,6,21,20,29,10
1,0,11,20,18,37,5
1,0,9,22,11,35,12
1,0,13,23,13,38,6
1,0,12,28,21,27,4
1,0,11,26,16,33,5
1,0,15,25,8,38,9
1,0,17,25,11,40,4
1,0,7,26,15,29,10
1,0,16,30,10,34,6
1,0,11,23,11,36,10
1,0,9,25,14,32,9
1,0,11,18,15,41,6
1,0,20,28,7,40,5
1,0,10,26,16,32,6
1,0,17,34,9,31,6
1,0,11,28,11,31,10
1,0,11,25,10,34,11
1,0,15,24,12,39,5
1,0,12,23,16,37,4
1,0,13,20,12,41,7
1,0,14,26,9,36,9
1,0,12,19,14,41,6
1,0,9,21,14,36,9
1,0,13,25,11,36,8
1,0,17,30,10,35,5
1,0,11,22,25,28,5
1,0,8,31,18,23,8
1,0,10,24,15,34,7
1,0,17,26,8,39,7
1,0,15,26,12,37,5
1,0,14,31,13,31,5
1,0,11,31,14,28,7
1,0,13,27,12,34,7
1,0,12,23,16,37,4
1,0,10,24,14,34,8
1,0,15,32,13,31,4
1,0,9,23,17,33,7
1,0,22,30,4,40,6
1,0,13,18,14,43,5
1,0,16,23,6,41,10
1,0,5,19,19,31,11
1,0,17,24,9,41,6
1,0,12,27,16,33,4
1,0,14,23,12,39,6
1,0,15,29,8,34,9
1,0,14,28,12,34,6
1,0,7,21,14,34,11
1,0,10,22,24,28,6
1,0,16,32,12,32,4
1,0,11,23,14,36,7
1,0,10,19,16,39,6
1,0,17,30,10,35,5
1,0,11,18,14,41,7
1,0,13,22,13,39,6
1,0,12,20,12,40,8
1,0,15,30,13,33,4
1,0,12,32,14,28,6
1,0,18,27,11,39,3
1,0,11,26,15,33,6
1,0,17,31,10,34,5
1,0,10,24,10,34,12
1,0,11,27,17,31,5
1,0,19,33,8,34,5
1,0,20,25,6,43,6
1,0,15,25,12,38,5
1,0,17,33,10,32,5
1,0,12,16,11,44,9
1,0,13,24,12,37,7
1,0,14,28,12,34,6
1,0,18,30,12,36,2
1,0,10,28,14,30,8
1,0,13,33,15,28,4
1,0,10,30,14,28,8
1,0,14,25,13,37,5
1,0,18,18,10,48,4
1,0,13,33,14,28,5
1,0,10,24,12,34,10
1,0,20,29,9,39,3
1,0,9,22,20,31,7
1,0,16,27,7,37,9
1,0,15,29,10,34,7
1,0,15,29,10,34,7
1,0,7,27,16,28,9
1,0,7,22,15,33,10
1,0,15,27,9,36,8
1,0,9,25,22,26,7
1,0,12,22,10,38,10
1,0,11,23,21,31,5
1,0,12,28,14,32,6
1,0,11,33,12,26,9
1,0,15,25,13,38,4
1,0,3,23,17,27,13
1,0,12,27,14,33,6
1,0,4,20,19,29,12
1,0,9,23,17,33,7
1,0,17,27,10,38,5
1,0,14,24,13,38,5
1,0,12,18,13,42,7
1,0,16,24,11,40,5
1,0,12,27,13,33,7
1,0,12,29,14,31,6
1,0,16,27,8,37,8
1,0,13,27,13,34,6
1,0,10,17,16,41,6
1,0,12,26,13,34,7
1,0,11,23,14,36,7
1,0,15,33,13,30,4
1,0,12,29,15,31,5
1,0,15,30,8,33,9
1,0,12,25,19,32,4
1,0,13,28,17,32,3
1,0,11,20,23,32,5
1,0,21,36,6,33,5
1,0,9,29,13,28,10
1,0,9,27,17,29,7
1,0,11,29,14,30,7
1,0,15,19,10,44,7
1,0,17,25,9,40,6
1,0,10,26,13,32,9
1,0,13,22,14,39,5
1,0,13,30,16,31,3
1,0,13,24,14,37,5
1,0,11,23,16,36,5
1,0,14,23,11,39,7
1,0,15,32,6,31,11
1,0,15,22,13,41,4
1,0,5,17,14,36,13
1,0,17,29,10,36,5
1,0,15,31,11,32,6
1,0,9,24,14,33,9
1,0,9,19,12,38,11
1,0,13,28,17,32,3
1,0,11,27,16,32,5
1,0,13,25,19,33,3
1,0,8,16,13,40,11
1,0,12,22,16,38,4
1,0,17,28,11,37,4
1,0,13,29,15,32,4
1,0,12,26,12,34,8
1,0,9,25,24,24,7
1,0,15,28,12,35,5
1,0,14,27,23,28,2
1,0,17,30,9,35,6
1,0,10,22,18,34,6
1,0,13,25,16,36,3
1,0,11,29,16,30,5
1,0,14,28,13,34,5
1,0,15,27,12,36,5
1,0,12,29,12,31,8
1,0,5,21,20,28,11
1,0,13,23,10,38,9
1,0,15,23,8,40,9
1,0,14,30,13,32,5
1,0,15,32,10,31,7
1,0,14,25,11,37,7
1,0,13,18,16,43,3
1,0,14,34,12,28,6
1,0,13,26,13,35,6
1,0,6,22,20,28,10
1,0,15,25,10,38,7
1,0,18,29,9,37,5
1,0,10,25,17,32,6
1,0,14,20,10,42,8
1,0,12,21,13,39,7
1,0,10,27,16,31,6
1,0,11,28,12,31,9
1,0,18,28,12,38,2
1,0,12,25,14,35,6
1,0,10,24,15,34,7
1,0,12,31,10,29,10
1,0,13,24,12,37,7
1,0,13,23,13,38,6
1,0,12,21,9,39,11
1,0,16,24,10,40,6
1,0,13,30,15,31,4
1,0,6,21,13,33,13
1,0,9,24,20,29,7
1,0,12,33,13,27,7
1,0,14,21,14,41,4
1,0,5,27,16,26,11
1,0,15,22,10,41,7
1,0,13,25,13,36,6
1,0,13,30,17,30,3
1,0,9,27,14,30,9
1,0,12,28,12,32,8
1,0,15,28,23,28,1
1,0,13,21,12,40,7
1,0,8,23,14,33,10
1,0,12,24,11,36,9
1,0,12,25,12,35,8
1,0,11,17,19,39,5
1,0,10,18,12,40,10
1,0,10,22,16,36,6
1,0,16,26,10,38,6
1,0,11,24,13,35,8
1,0,14,26,12,36,6
1,0,10,24,12,34,10
1,0,14,25,14,37,4
1,0,11,14,20,39,7
1,0,16,20,13,44,3
1,0,12,24,11,36,9
1,0,16,29,9,35,7
1,0,17,23,11,42,4
1,0,7,26,17,28,9
1,0,7,22,15,33,10
1,0,14,30,9,32,9
1,0,17,21,11,44,4
1,0,16,32,10,32,6
1,0,15,27,12,36,5
1,0,14,29,12,33,6
1,0,15,24,9,39,8
1,0,17,31,9,34,6
1,0,13,25,8,36,11
1,0,11,21,13,38,8
1,0,11,23,12,36,9
1,0,15,25,11,38,6
1,0,9,20,15,37,8
1,0,17,25,13,40,2
1,0,15,28,11,35,6
1,0,13,25,14,36,5
1,0,13,23,13,38,6
1,0,11,29,14,30,7
1,0,7,18,16,37,9
1,0,10,21,13,37,9
1,0,11,28,13,31,8
1,0,14,31,12,31,6
1,0,2,22,18,26,14
1,0,16,27,8,37,8
1,0,11,21,17,37,5
1,0,9,19,14,38,9
1,0,12,25,16,35,4
1,0,16,28,14,36,2
1,0,11,32,15,27,6
1,0,9,28,15,29,8
1,0,15,25,12,38,5
1,0,13,26,12,35,7
1,0,17,25,10,40,5
1,0,6,22,18,30,10
1,0,14,23,12,39,6
1,0,17,26,11,39,4
1,0,10,24,17,33,6
1,0,12,21,12,39,8
1,0,17,31,7,34,8
1,0,13,24,21,32,3
1,0,10,26,16,32,6
1,0,9,16,16,41,7
1,0,6,31,12,23,14
1,0,11,26,17,32,5
1,0,16,35,12,29,4
1,0,15,26,11,37,6
1,0,8,16,14,40,10
1,0,12,29,16,31,4
1,0,11,30,13,29,8
1,0,11,22,15,37,6
1,0,10,22,15,36,7
1,0,10,23,13,35,9
1,0,9,23,14,34,9
1,0,12,26,13,34,7
1,0,16,26,9,38,7
1,0,11,24,21,30,5
1,0,12,33,13,27,7
1,0,12,22,14,38,6
1,0,11,26,12,33,9
1,0,15,24,8,39,9
1,0,13,19,13,42,6
1,0,9,19,20,34,7
1,0,11,20,18,37,5
1,0,14,23,10,39,8
1,0,14,20,15,42,3
1,0,17,20,8,45,7
1,0,12,26,18,32,4
1,0,6,19,17,34,10
1,0,7,20,19,32,9
1,0,15,24,12,39,5
1,0,7,19,16,36,9
1,0,6,22,17,31,10
1,0,16,28,15,36,1
1,0,16,27,14,37,2
1,0,12,27,19,30,4
1,0,14,28,11,34,7
1,0,11,26,16,33,5
1,0,11,26,17,32,5
1,0,12,25,18,33,4
1,0,6,18,15,36,11
1,0,19,24,11,43,2
1,0,13,29,14,32,5
1,0,14,24,13,38,5
1,0,14,23,11,39,7
1,0,19,35,9,32,4
1,0,12,26,13,34,7
1,0,8,21,14,35,10
1,0,12,25,14,35,6
1,0,13,23,12,38,7
1,0,12,31,12,29,8
1,0,11,27,22,26,5
1,0,14,24,13,38,5
1,0,11,22,18,35,5
1,0,15,28,10,35,7
1,0,12,20,16,40,4
1,0,13,32,11,29,8
1,0,17,24,13,41,2
1,0,6,26,17,27,10
1,0,16,27,9,37,7
1,0,13,17,11,44,8
1,0,7,28,18,25,9
1,0,14,35,12,27,6
1,0,18,27,9,39,5
1,0,13,23,12,38,7
1,0,19,28,7,39,6
1,0,16,34,12,30,4
1,0,7,18,17,36,9
1,0,9,21,21,31,7
1,0,9,22,16,35,7
1,0,10,21,14,37,8
1,0,13,17,20,40,3
1,0,15,22,11,41,6
1,0,15,26,14,37,3
1,0,9,30,13,27,10
1,0,8,25,14,31,10
1,0,10,28,20,26,6
1,0,18,28,8,38,6
1,0,16,25,12,39,4
1,0,14,25,13,37,5
1,0,8,23,15,33,9
1,0,11,23,13,36,8
1,0,15,24,14,39,3
1,0,14,22,11,40,7
1,0,15,15,12,47,6
1,0,17,30,9,35,6
1,0,12,24,17,35,4
1,0,9,28,16,29,7
1,0,14,22,14,40,4
1,0,10,22,18,34,6
1,0,11,29,13,30,8
1,0,4,19,18,31,12
1,0,16,30,9,34,7
1,0,10,24,15,34,7
1,0,12,27,13,33,7
1,0,10,20,15,38,7
1,0,13,28,15,33,4
1,0,13,25,14,36,5
1,0,9,28,16,29,7
1,0,13,26,15,35,4
1,0,7,19,16,36,9
1,0,15,27,11,36,6
1,0,12,20,16,40,4
1,0,13,28,6,33,13
1,0,8,25,19,28,8
1,0,16,28,11,36,5
1,0,17,22,12,43,3
1,0,13,32,14,29,5
1,0,15,24,11,39,6
1,0,15,20,14,43,3
1,0,18,25,9,41,5
1,0,9,23,15,34,8
1,0,16,32,8,32,8
1,0,18,27,8,39,6
1,0,16,25,14,39,2
1,0,12,25,14,35,6
1,0,14,30,10,32,8
1,0,12,25,19,32,4
1,0,14,26,13,36,5
1,0,12,26,14,34,6
1,0,12,21,18,37,4
1,0,14,21,13,41,5
1,0,18,26,10,40,4
1,0,5,27,18,24,11
1,0,14,28,10,34,8
1,0,10,21,15,37,7
1,0,11,20,15,39,6
1,0,18,36,10,30,4
1,0,6,20,16,34,10
1,0,15,27,11,36,6
1,0,13,29,17,31,3
1,0,21,32,8,37,3
1,0,17,24,9,41,6
1,0,13,26,11,35,8
1,0,12,29,19,28,4
1,0,23,31,8,40,1
1,0,12,24,13,36,7
1,0,20,32,8,36,4
1,0,18,33,11,33,3
1,0,20,27,6,41,6
1,0,12,20,21,35,4
1,0,13,23,15,38,4
1,0,11,27,17,31,5
1,0,10,14,21,37,8
1,0,11,22,14,37,7
1,0,14,21,18,39,2
1,0,12,21,14,39,6
1,0,16,22,10,42,6
1,0,11,27,15,32,6
1,0,14,25,10,37,8
1,0,10,26,13,32,9
1,0,14,29,11,33,7
1,0,9,23,17,33,7
1,0,11,26,14,33,7
1,0,11,20,16,39,5
1,0,12,25,13,35,7
1,0,8,22,16,34,8
1,0,16,31,8,33,8
1,0,12,23,14,37,6
1,0,12,23,15,37,5
1,0,14,26,13,36,5
1,0,12,25,15,35,5
1,0,9,24,11,33,12
1,0,16,31,9,33,7
1,0,12,22,13,38,7
1,0,12,27,13,33,7
1,0,11,20,19,36,5
1,0,18,26,9,40,5
1,0,17,28,11,37,4
1,0,12,26,12,34,8
1,0,15,34,12,29,5
1,0,11,24,14,35,7
1,0,13,24,12,37,7
1,0,10,24,12,34,10
1,0,8,21,13,35,11
1,0,14,27,15,35,3
1,0,17,35,10,30,5
1,0,14,24,15,38,3
1,0,11,25,15,34,6
1,0,13,24,11,37,8
1,0,14,21,16,41,2
1,0,10,27,17,30,6
1,0,8,21,16,35,8
1,0,10,26,18,30,6
1,0,15,23,11,40,6
1,0,13,16,17,44,3
1,0,12,26,11,34,9
1,0,13,18,26,33,3
1,0,9,23,18,32,7
1,0,14,28,13,34,5
1,0,11,19,16,40,5
1,0,9,20,14,37,9
1,0,15,30,12,33,5
1,0,15,27,11,36,6
1,0,12,29,17,30,4
1,0,12,23,18,35,4
1,0,13,28,18,31,3
1,0,13,23,11,38,8
1,0,13,31,12,30,7
1,0,13,23,13,38,6
1,0,8,20,12,36,12
1,0,12,22,16,38,4
1,0,8,18,14,38,10
1,0,10,24,15,34,7
1,0,16,27,11,37,5
1,0,16,27,12,37,4
1,0,15,24,11,39,6
1,0,10,28,19,27,6
1,0,8,24,13,32,11
1,0,19,35,10,32,3
1,0,10,21,17,36,6
1,0,14,26,10,36,8
1,0,12,19,20,37,4
1,0,11,28,14,31,7
1,0,12,21,16,39,4
1,0,14,26,11,36,7
1,0,20,29,7,39,5
1,0,15,26,11,37,6
1,0,9,24,15,33,8
1,0,12,22,13,38,7
1,0,13,21,12,40,7
1,0,14,34,12,28,6
1,0,14,26,7,36,11
1,0,5,27,17,25,11
1,0,15,24,12,39,5
1,0,13,24,11,37,8
1,0,14,29,11,33,7
1,0,16,32,9,32,7
1,0,15,22,13,41,4
1,0,7,27,16,28,9
1,0,11,29,14,30,7
1,0,10,22,17,35,6
1,0,15,20,9,43,8
1,0,7,20,17,34,9
1,0,16,29,10,35,6
1,0,16,27,9,37,7
1,0,9,27,15,30,8
1,0,11,33,13,26,8
1,0,16,29,10,35,6
1,0,16,26,15,38,1
1,0,10,27,16,31,6
1,0,15,29,11,34,6
1,0,15,30,8,33,9
1,0,16,30,11,34,5
1,0,10,20,17,37,6
1,0,8,30,12,26,12
1,0,8,23,18,31,8
1,0,10,29,12,29,10
1,0,16,31,12,33,4
1,0,11,25,16,34,5
1,0,10,19,14,39,8
1,0,13,18,16,43,3
1,0,11,30,17,28,5
1,0,13,19,22,36,3
1,0,15,27,12,36,5
1,0,15,29,13,34,4
1,0,8,28,13,28,11
1,0,17,35,10,30,5
1,0,10,19,13,39,9
1,0,13,24,16,37,3
1,0,13,25,13,36,6
1,0,8,29,12,27,12
1,0,12,21,13,39,7
1,0,21,27,6,42,5
1,0,19,28,11,39,2
1,0,9,24,14,33,9
1,0,12,28,12,32,8
1,0,14,31,12,31,6
1,0,14,23,12,39,6
1,0,16,29,8,35,8
1,0,12,25,16,35,4
1,0,17,24,9,41,6
1,0,15,29,14,34,3
1,0,17,26,11,39,4
1,0,10,21,18,35,6
1,0,11,30,15,29,6
1,0,12,22,17,37,4
1,0,12,19,14,41,6
1,0,16,27,11,37,5
1,0,11,27,18,30,5
1,0,9,24,20,29,7
1,0,11,29,20,26,5
1,0,14,29,15,33,3
1,0,9,24,13,33,10
1,0,17,31,10,34,5
1,0,17,24,13,41,2
1,0,16,27,10,37,6
1,0,9,24,13,33,10
1,0,9,23,15,34,8
1,0,11,22,15,37,6
1,0,11,24,16,35,5
1,0,16,27,8,37,8
1,0,13,31,12,30,7
1,0,11,14,16,43,7
1,0,17,24,10,41,5
1,0,14,18,14,44,4
1,0,14,31,12,31,6
1,0,19,29,8,38,5
1,0,17,26,13,39,2
1,0,19,28,12,39,1
1,0,10,30,15,28,7
1,0,13,15,16,45,4
1,0,14,24,10,38,8
1,0,13,24,20,33,3
1,0,9,21,13,36,10
1,0,14,25,16,37,2
1,0,16,36,11,28,5
1,0,11,19,18,38,5
1,0,10,24,18,32,6
1,0,17,26,10,39,5
1,0,11,22,19,34,5
1,0,11,27,13,32,8
1,0,13,25,10,36,9
1,0,11,23,16,36,5
1,0,17,28,10,37,5
1,0,15,35,12,28,5
1,0,15,31,9,32,8
1,0,16,29,10,35,6
1,0,16,23,9,41,7
1,0,15,27,12,36,5
1,0,9,22,19,32,7
1,0,14,20,10,42,8
1,0,11,27,12,32,9
1,0,17,33,11,32,4
1,0,14,22,15,40,3
1,0,17,24,10,41,5
1,0,17,26,13,39,2
1,0,16,32,11,32,5
1,0,11,23,11,36,10
1,0,12,23,10,37,10
1,0,15,27,11,36,6
1,0,16,33,11,31,5
1,0,9,23,19,31,7
1,0,11,25,15,34,6
1,0,12,21,14,39,6
1,0,16,19,13,45,3
1,0,9,24,17,32,7
1,0,12,29,15,31,5
1,0,19,23,6,44,7
1,0,13,24,15,37,4
1,0,11,23,19,33,5
1,0,18,29,12,37,2
1,0,9,29,16,28,7
1,0,10,18,12,40,10
1,0,15,35,12,28,5
1,0,7,22,16,33,9
1,0,15,22,12,41,5
1,0,13,24,15,37,4
1,0,17,28,9,37,6
1,0,14,25,12,37,6
1,0,12,23,19,34,4
1,0,10,25,18,31,6
1,0,9,16,20,37,7
1,0,17,26,8,39,7
1,0,16,26,7,38,9
1,0,11,22,14,37,7
1,0,10,27,13,31,9
1,0,18,24,13,42,1
1,0,12,19,12,41,8
1,0,13,20,10,41,9
1,0,9,30,13,27,10
1,0,11,19,20,36,5
1,0,16,22,13,42,3
1,0,13,24,14,37,5
1,0,12,24,11,36,9
1,0,11,25,14,34,7
1,0,12,27,15,33,5
1,0,15,23,15,40,2
1,0,13,28,18,31,3
1,0,13,29,15,32,4
1,0,14,30,12,32,6
1,0,14,29,16,33,2
1,0,9,30,18,25,7
1,0,12,30,12,30,8
1,0,17,27,14,38,1
1,0,6,22,15,32,11
1,0,11,33,16,26,5
1,0,6,24,15,30,11
1,0,12,28,12,32,8
1,0,12,22,12,38,8
1,0,15,26,14,37,3
1,0,14,30,11,32,7
1,0,8,24,16,32,8
1,0,10,28,13,30,9
1,0,8,27,14,29,10
1,0,15,30,15,33,2
1,0,9,23,21,29,7
1,0,8,28,20,24,8
1,0,15,25,12,38,5
1,0,9,23,14,34,9
1,0,14,27,17,34,2
1,0,13,27,12,34,7
1,0,9,19,12,38,11
1,0,13,17,13,44,6
1,0,17,24,9,41,6
1,0,17,25,11,40,4
1,0,10,22,14,36,8
1,0,15,30,14,33,3
1,0,11,29,16,30,5
1,0,11,26,15,33,6
1,0,14,29,15,33,3
1,0,17,30,10,35,5
1,0,12,19,14,41,6
1,0,11,21,22,32,5
1,0,14,34,11,28,7
1,0,16,20,12,44,4
1,0,13,29,13,32,6
1,0,13,24,14,37,5
1,0,9,24,12,33,11
1,0,10,22,12,36,10
1,0,11,27,13,32,8
1,0,12,28,10,32,10
1,0,10,27,12,31,10
1,0,16,34,10,30,6
1,0,12,18,13,42,7
1,0,13,26,12,35,7
1,0,10,22,17,35,6
1,0,11,23,12,36,9
1,0,15,22,13,41,4
1,0,15,30,14,33,3
1,0,10,28,15,30,7
1,0,17,25,8,40,7
1,0,7,23,17,31,9
1,0,20,22,8,46,4
1,0,14,30,13,32,5
1,0,10,22,10,36,12
1,0,15,28,11,35,6
1,0,14,30,8,32,10
1,0,13,34,16,27,3
1,0,11,29,16,30,5
1,0,12,25,14,35,6
1,0,15,27,13,36,4
1,0,12,21,13,39,7
1,0,13,27,13,34,6
1,0,14,25,11,37,7
1,0,9,26,13,31,10
1,0,19,29,9,38,4
1,0,18,28,9,38,5
1,0,13,28,13,33,6
1,0,15,20,13,43,4
1,0,18,29,10,37,4
1,0,7,22,16,33,9
1,0,15,23,9,40,8
1,0,13,29,14,32,5
1,0,13,22,21,34,3
1,0,12,28,13,32,7
1,0,19,34,8,33,5
1,0,14,21,8,41,10
1,0,15,25,10,38,7
1,0,7,25,15,30,10
1,0,15,28,14,35,3
1,0,14,23,13,39,5
1,0,9,23,17,33,7
1,0,20,27,10,41,2
1,0,7,19,16,36,9
1,0,12,21,11,39,9
1,0,18,36,8,30,6
1,0,9,21,18,34,7
1,0,11,18,13,41,8
1,0,12,25,18,33,4
1,0,14,22,9,40,9
1,0,13,22,20,35,3
1,0,9,20,18,35,7
1,0,12,34,15,26,5
1,0,13,20,11,41,8
1,0,11,19,14,40,7
1,0,15,25,13,38,4
1,0,12,26,11,34,9
1,0,12,23,15,37,5
1,0,12,24,14,36,6
1,0,17,26,12,39,3
1,0,9,23,16,34,7
1,0,8,25,15,31,9
1,0,10,32,18,24,6
1,0,20,28,7,40,5
1,0,13,29,12,32,7
1,0,13,26,15,35,4
1,0,13,27,23,27,3
1,0,13,27,14,34,5
1,0,16,21,13,43,3
1,0,16,34,9,30,7
1,0,10,26,14,32,8
1,0,12,33,12,27,8
1,0,14,34,15,28,3
1,0,10,28,14,30,8
1,0,21,29,6,40,5
1,0,14,18,12,44,6
1,0,8,27,18,27,8
1,0,12,26,13,34,7
1,0,14,25,13,37,5
1,0,13,27,13,34,6
1,0,14,20,12,42,6
1,0,13,22,15,39,4
1,0,17,31,11,34,4
1,0,14,18,12,44,6
1,0,14,28,15,34,3
1,0,14,23,15,39,3
1,0,13,33,15,28,4
1,0,12,22,15,38,5
1,0,12,23,12,37,8
1,0,16,23,13,41,3
1,0,14,23,11,39,7
1,0,14,30,11,32,7
1,0,10,24,14,34,8
1,0,11,22,14,37,7
1,0,8,17,19,36,8
1,0,14,19,13,43,5
1,0,9,23,16,34,7
1,0,9,26,12,31,11
1,0,9,22,15,35,8
1,0,10,20,17,37,6
1,0,9,16,18,39,7
1,0,11,31,13,28,8
1,0,14,19,12,43,6
1,0,11,21,15,38,6
1,0,21,24,5,45,6
1,0,13,21,14,40,5
1,0,14,29,11,33,7
1,0,16,28,9,36,7
1,0,20,26,10,42,2
1,0,10,19,17,38,6
1,0,10,23,15,35,7
1,0,14,24,14,38,4
1,0,18,31,7,35,7
1,0,13,22,22,33,3
1,0,22,30,7,40,3
1,0,12,22,15,38,5
1,0,14,28,9,34,9
1,0,19,23,10,44,3
1,0,10,27,13,31,9
1,0,6,26,15,28,11
1,0,9,23,13,34,10
1,0,13,29,14,32,5
1,0,6,24,17,29,10
1,0,10,19,19,36,6
1,0,9,28,14,29,9
1,0,8,17,17,38,8
1,0,11,26,12,33,9
1,0,15,25,11,38,6
1,0,17,30,10,35,5
1,0,10,26,19,29,6
1,0,11,29,15,30,6
1,0,11,24,17,34,5
1,0,8,21,11,35,13
1,0,19,25,9,42,4
1,0,15,25,13,38,4
1,0,5,26,16,27,11
1,0,9,28,18,27,7
1,0,8,22,16,34,8
1,0,14,24,11,38,7
1,0,11,23,13,36,8
1,0,10,25,17,32,6
1,0,11,22,15,37,6
1,0,14,23,10,39,8
1,0,9,25,16,32,7
1,0,13,23,19,35,3
1,0,20,26,8,42,4
1,0,11,21,15,38,6
1,0,16,28,11,36,5
1,0,13,26,14,35,5
1,0,14,24,11,38,7
1,0,10,29,16,29,6
1,0,12,24,10,36,10
1,0,16,32,9,32,7
1,0,9,18,16,39,7
1,0,14,23,10,39,8
1,0,16,22,9,42,7
1,0,14,32,10,30,8
1,0,16,29,12,35,4
1,0,16,24,6,40,10
1,0,18,24,6,42,8
1,0,16,25,10,39,6
1,0,11,24,12,35,9
1,0,14,28,18,32,2
