generation,label_bal,color_bal
0,0.518,0.539
1,0.501,0.51
2,0.515,0.512
3,0.528,0.512
4,0.546,0.509
5,0.567,0.533
6,0.572,0.502
7,0.575,0.544
8,0.635,0.529
9,0.662,0.532
10,0.702,0.532
11,0.801,0.575
12,0.839,0.558
13,0.854,0.549
14,0.895,0.534
15,0.958,0.559
16,0.988,0.548
17,1.0,0.53
18,1.0,0.543
19,1.0,0.534
20,1.0,0.542
21,1.0,0.526
22,1.0,0.539
23,1.0,0.567
24,1.0,0.542
25,1.0,0.526
26,1.0,0.547
27,1.0,0.551
28,1.0,0.534
29,1.0,0.533
30,1.0,0.564
31,1.0,0.543
32,1.0,0.565
33,1.0,0.579
34,1.0,0.557
35,1.0,0.566
36,1.0,0.535
37,1.0,0.55
38,1.0,0.553
39,1.0,0.543
