generation,label_bal,color_bal
0,0.53,0.5
1,0.6,0.41
2,0.55,0.59
3,0.64,0.51
4,0.71,0.54
5,0.79,0.57
6,0.84,0.65
7,0.91,0.66
8,0.93,0.64
9,0.93,0.69
10,0.98,0.66
11,0.99,0.62
12,1.0,0.6
13,1.0,0.59
14,1.0,0.67
15,1.0,0.73
16,1.0,0.69
17,1.0,0.7
18,1.0,0.7
19,1.0,0.75
20,1.0,0.59
21,1.0,0.72
22,1.0,0.67
23,1.0,0.76
24,1.0,0.73
25,1.0,0.79
26,1.0,0.79
27,1.0,0.69
28,1.0,0.74
29,1.0,0.8
30,1.0,0.79
31,1.0,0.84
32,1.0,0.75
33,1.0,0.84
34,1.0,0.83
35,1.0,0.94
36,1.0,0.96
37,1.0,0.98
38,1.0,1.0
39,1.0,1.0
