generation,epoch,gen_loss
0,0,60834.38051435475
0,10,5335.042026808909
0,20,5183.861106070446
1,0,53286.4490098277
1,10,2829.239414802682
1,20,2694.3883083502064
2,0,46226.51804730478
2,10,2312.9645405142114
2,20,2225.417932039368
3,0,30093.56768664521
3,10,1944.271520488711
3,20,1885.0682555107733
4,0,22740.96485270381
4,10,1709.721748333397
4,20,1657.2710465335613
5,0,20443.008092455875
5,10,1566.1283448459467
5,20,1516.2914773432724
6,0,18435.31796481032
6,10,1464.9943232827782
6,20,1438.5788162343367
7,0,19683.189568927643
7,10,1388.1598968878934
7,20,1367.2695408007335
8,0,19028.580828454502
8,10,1334.554618854103
8,20,1315.295711601276
9,0,16983.522443626796
9,10,1260.39601728444
9,20,1242.6538148614188
10,0,16058.382347200202
10,10,1192.8728298942733
10,20,1168.8546044086186
11,0,18475.781734102806
11,10,1081.3279145854026
11,20,1065.1379307977727
12,0,17503.53037968941
12,10,1024.4605441291642
12,20,1004.2621658437118
13,0,14886.935562991863
13,10,979.8737534800485
13,20,962.051990611629
14,0,15439.463348463287
14,10,936.8825040411541
14,20,920.9074596600894
15,0,13949.044760109451
15,10,893.4012106450087
15,20,878.1002430064754
16,0,13910.509756074267
16,10,868.0245285220717
16,20,846.8134173181063
17,0,14421.743830524621
17,10,839.1417846679688
17,20,829.9301229537554
18,0,12434.070649760277
18,10,820.8378004899527
18,20,800.8883068579042
19,0,13936.599018423365
19,10,778.9490539998471
19,20,762.5515887346711
20,0,12143.441608606166
20,10,752.6958245088535
20,20,732.769287855526
21,0,13008.962389360722
21,10,722.6516850478491
21,20,715.8771060859661
22,0,12444.140967483334
22,10,705.1514807516904
22,20,693.3141300415934
23,0,12431.601648008911
23,10,702.3657744391331
23,20,685.86734314711
24,0,12469.517573349633
24,10,689.3194057772387
24,20,676.2136309560761
25,0,13088.509840837027
25,10,683.784395474385
25,20,668.4057811186774
26,0,12540.807338127006
26,10,672.8276200049664
26,20,663.2580379868486
27,0,13079.595030096749
27,10,670.0742330761002
27,20,651.6310278559081
28,0,12533.730645438569
28,10,657.9294549993315
28,20,645.9188432390357
29,0,10690.424944665438
29,10,639.7754301710058
29,20,628.3094154115411
30,0,10583.403552663938
30,10,630.4733325613157
30,20,621.042781913776
31,0,11558.901193035845
31,10,627.5456674291336
31,20,615.2455544320179
32,0,11466.645088624839
32,10,613.4487101734413
32,20,602.4123333695466
33,0,10164.229587545604
33,10,598.6753465423957
33,20,586.0226962735426
0,0,32732.48607144904
0,10,5359.555426488004
0,20,5187.538545566549
1,0,54452.70131394216
1,10,2958.470952040992
1,20,2841.404560117092
2,0,51160.980134474325
2,10,2282.722641326979
2,20,2196.46455364647
3,0,34891.995118978266
3,10,1966.3739416593444
3,20,1891.3457425217757
4,0,32292.144971777583
4,10,1734.1453744006915
4,20,1688.6543688039617
5,0,20318.966439319414
5,0,21267.266885696823
5,10,1568.336860936545
5,20,1537.3301202079194
6,0,21318.556203082022
6,10,1452.5346258858306
6,20,1423.7156913775978
7,0,23382.332636527735
7,10,1361.9239093062347
7,20,1329.9822619002139
8,0,18014.313421645784
8,10,1286.5246620831106
8,20,1262.7729095235138
9,0,20877.646333652487
9,10,1202.1145383652965
9,20,1175.9347666994574
10,0,17670.694248190135
10,10,1127.9361778203315
10,20,1096.665381545834
11,0,17673.467303362337
11,10,1022.3806119513104
11,20,1004.5926024196783
12,0,15692.645954309291
12,10,928.2477393115354
12,20,905.7363017112526
13,0,14913.81388008099
13,10,864.1452405411923
13,20,848.5133458069893
14,0,13741.564136160032
14,10,796.7037111762684
14,20,782.0136993333588
15,0,14849.578021732694
15,10,751.22889780357
15,20,742.3664073244576
16,0,15280.243196296226
16,10,720.4478219552261
16,20,707.1621959285224
17,0,15070.10232596176
17,10,699.7358444698865
17,20,691.929665563159
18,0,14533.169173037802
18,10,695.0888222692065
18,20,680.7703642530371
19,0,14864.04508423747
19,10,687.4831998120893
19,20,669.6392802865697
20,0,12935.622241181092
20,10,669.4119353725741
20,20,660.3584814094972
21,0,14514.60817981524
21,10,657.5650446735559
21,20,645.5344354680815
22,0,12256.582794264068
22,10,644.1319621862584
22,20,632.3026506568517
23,0,13976.581353297152
23,10,631.2948241292119
23,20,619.5080300776475
24,0,11354.52649448087
24,10,616.6966964609757
24,20,605.3402583115259
25,0,12258.853524578813
25,10,606.5200729556655
25,20,588.1248085376394
26,0,12221.431841339634
26,10,586.1162551096425
26,20,574.7785487839528
27,0,14338.704696692581
27,10,576.298295970068
27,20,562.1533239686402
28,0,12885.335992565948
28,10,556.8054231303246
28,20,550.437295479996
29,0,15438.839017313092
29,10,541.1425038829701
29,20,532.8127770458865
30,0,11236.086464133414
30,10,527.1588132527172
30,20,511.94459000193405
31,0,11729.72591857164
31,10,502.47622941816934
31,20,493.38533948977596
32,0,12236.893629601065
32,10,487.8637155099137
32,20,481.63669509701157
33,0,12237.170125425007
33,10,469.36533115079175
33,20,459.22183205154533
34,0,11331.354733940441
34,10,452.29955002614514
34,20,444.735483183546
35,0,10131.822759576999
35,10,446.6678369797238
35,20,428.9590292932935
36,0,12562.510092588393
36,10,422.16485782240886
36,20,414.85736524213496
37,0,10943.626260398361
37,10,394.84065765157015
37,20,388.4476129583158
38,0,12816.688970216037
38,10,374.47237301105974
38,20,367.5497284308622
39,0,10370.33707366421
39,10,363.0668079031126
39,20,358.0149146641962
