generation,label_bal,color_bal
0,0.438,0.511
1,0.418,0.501
2,0.398,0.528
3,0.468,0.486
4,0.48,0.491
5,0.502,0.515
6,0.549,0.511
7,0.607,0.506
8,0.652,0.489
9,0.688,0.529
10,0.723,0.503
11,0.786,0.495
12,0.811,0.461
13,0.86,0.517
14,0.881,0.494
15,0.913,0.479
16,0.898,0.501
17,0.908,0.467
18,0.919,0.503
19,0.919,0.501
20,0.884,0.521
21,0.903,0.501
22,0.925,0.485
23,0.908,0.518
24,0.924,0.483
25,0.916,0.488
26,0.929,0.493
27,0.936,0.511
28,0.932,0.479
29,0.935,0.489
30,0.932,0.505
31,0.923,0.511
32,0.918,0.537
33,0.937,0.5
34,0.94,0.48
35,0.957,0.476
36,0.946,0.53
37,0.947,0.487
38,0.953,0.525
39,0.956,0.516
