proba_0,proba_1,generation
0.9973905,0.9979899,0
0.9923646,0.9979278,1
0.9909782,0.9967113,2
0.9908382,0.9976771,3
0.98945856,0.9967036,4
0.9883788,0.99786067,5
0.9938686,0.99752694,6
0.9966154,0.9958273,7
0.99112475,0.99841875,8
0.99393785,0.99610895,9
0.9921497,0.9982574,10
0.9907447,0.9980047,11
0.9887188,0.99662143,12
0.9915427,0.9975684,13
0.9884789,0.9981517,14
0.99152195,0.99886566,15
0.9889584,0.9973025,16
0.9892627,0.99879783,17
0.9922301,0.9969435,18
0.99165475,0.99712706,19
0.9879025,0.9975798,20
0.9894812,0.99831146,21
0.9933359,0.9993841,22
0.9924293,0.99868166,23
0.99642295,0.9983775,24
0.996326,0.9974128,25
0.98902285,0.9971002,26
0.9869537,0.9977129,27
0.9934235,0.997663,28
0.9916304,0.99641895,29
0.99023986,0.99645793,30
0.98524845,0.9982792,31
0.98885053,0.9972609,32
0.9888835,0.9977242,33
0.99090344,0.9970127,34
0.98937917,0.999084,35
0.9849007,0.9994135,36
0.9942216,0.9990928,37
0.9917806,0.9989286,38
0.9858056,0.99866986,39
0.9984906,0.99886745,0
0.99999994,0.99947715,0
0.99283504,0.9987058,0
0.9999991,nan,1
0.99999994,nan,2
0.9999993,nan,3
0.9999991,nan,4
0.9984877,1.0,0
0.9969914,0.9860953,1
0.98749197,0.9985081,2
0.9905093,0.98950833,3
0.9993433,0.9931152,4
0.9973855,0.9955226,5
0.9982624,0.9807664,6
0.9916341,0.9892935,7
0.99805635,0.98695266,8
0.9844125,0.9937661,9
0.9797304,0.9746168,10
0.9920062,0.987326,11
0.99076366,0.9698338,12
0.99333423,0.998895,13
0.9878759,0.9895896,14
0.9880606,0.9896958,15
0.9843241,0.98805326,16
0.9944731,0.9939103,17
0.9935811,0.9958607,18
0.97452146,0.9985489,19
0.9918263,0.9945993,20
0.98511267,0.9941592,21
0.9808972,0.9830446,22
0.971381,0.9995129,23
0.9983749,0.9867627,24
0.99661016,0.9687701,25
0.98580587,0.9904618,26
0.97666764,0.99845845,27
0.9806193,0.9943757,28
0.9867184,0.9894498,29
0.99430317,0.9894873,30
0.9872048,0.97699594,31
0.9917633,0.99156845,32
0.9907263,0.9798185,33
0.99337167,0.9881266,34
0.9930662,0.98232806,35
0.9879269,0.99041843,36
0.96605855,0.9978625,37
0.9669255,0.9952651,38
0.9721308,0.9801398,39
