generation,label_bal,color_bal
0,0.515,0.514
1,0.491,0.51
2,0.514,0.496
3,0.494,0.506
4,0.507,0.51
5,0.536,0.449
6,0.527,0.485
7,0.567,0.473
8,0.565,0.486
9,0.605,0.468
10,0.62,0.488
11,0.709,0.442
12,0.725,0.509
13,0.724,0.485
14,0.709,0.489
15,0.678,0.503
16,0.719,0.452
17,0.652,0.474
18,0.698,0.484
19,0.715,0.472
20,0.772,0.429
21,0.729,0.459
22,0.693,0.459
23,0.723,0.442
24,0.716,0.438
25,0.739,0.438
26,0.732,0.465
27,0.718,0.451
28,0.705,0.436
29,0.729,0.433
30,0.728,0.427
31,0.786,0.396
32,0.768,0.406
33,0.753,0.389
34,0.777,0.381
35,0.764,0.397
36,0.771,0.374
37,0.794,0.382
38,0.802,0.369
39,0.799,0.399
