generation,label_bal,color_bal
0,0.631,0.522
1,0.658,0.477
2,0.706,0.496
3,0.738,0.496
4,0.769,0.502
5,0.779,0.504
6,0.82,0.508
7,0.851,0.481
8,0.869,0.477
9,0.878,0.483
10,0.906,0.504
11,0.929,0.462
12,0.941,0.481
13,0.966,0.503
14,0.988,0.488
15,0.989,0.466
16,0.996,0.471
17,0.997,0.498
18,1.0,0.493
19,1.0,0.496
20,0.999,0.495
21,1.0,0.499
22,1.0,0.49
23,1.0,0.491
24,0.998,0.488
25,0.998,0.481
26,1.0,0.517
27,1.0,0.448
28,0.999,0.482
29,1.0,0.477
30,1.0,0.469
31,1.0,0.484
32,1.0,0.466
33,1.0,0.432
34,1.0,0.442
35,1.0,0.446
36,1.0,0.445
37,1.0,0.445
38,1.0,0.437
39,1.0,0.426
