generation,label_bal,color_bal
0,0.1,0.18
0,0.08,0.13
0,0.08,0.13
0,0.08,0.13
0,0.08,0.13
0,0.08,0.13
1,0.08,0.18
2,0.09,0.12
3,0.12,0.18
4,0.06,0.18
5,0.1,0.19
6,0.09,0.15
7,0.13,0.18
8,0.08,0.12
9,0.07,0.16
10,0.09,0.17
11,0.04,0.17
