generation,label_bal,color_bal
0,0.423,0.517
1,0.44,0.517
2,0.441,0.506
3,0.38,0.544
4,0.395,0.5
5,0.379,0.519
6,0.368,0.492
7,0.369,0.551
8,0.358,0.497
9,0.324,0.546
10,0.36,0.511
11,0.359,0.505
12,0.346,0.501
13,0.335,0.488
14,0.357,0.498
15,0.364,0.489
16,0.357,0.512
17,0.398,0.5
18,0.365,0.516
19,0.395,0.523
20,0.378,0.496
21,0.38,0.522
22,0.397,0.509
23,0.429,0.494
24,0.419,0.508
25,0.407,0.525
26,0.395,0.506
27,0.398,0.528
28,0.409,0.527
29,0.404,0.504
30,0.427,0.501
31,0.451,0.488
32,0.428,0.499
33,0.409,0.497
34,0.41,0.489
35,0.4,0.513
36,0.354,0.516
37,0.409,0.49
38,0.404,0.513
39,0.407,0.509
