proba_0,proba_1,generation
0.9997786,0.9995813,0
0.99582916,0.99826616,1
0.99354815,0.9968083,2
0.99568063,0.99487066,3
0.99712896,0.9944409,4
0.9947844,0.9914786,5
0.9974196,0.99115545,6
0.99517983,0.9902303,7
0.9949955,0.98744434,8
0.99435997,0.9863509,9
0.9956304,0.99191046,10
0.9935192,0.992693,11
0.9939761,0.9885407,12
0.99066824,0.98770094,13
0.9918493,0.991539,14
0.9924579,0.9836159,15
0.99321336,0.985484,16
0.99379474,0.9826814,17
0.99076307,0.98444206,18
0.9896035,0.9874276,19
0.98825353,0.9828031,20
0.99038243,0.9836019,21
0.9936305,0.9857265,22
0.9902657,0.9815566,23
0.989821,0.9839411,24
0.9867396,0.985265,25
0.9893277,0.97540176,26
0.9861508,0.9817274,27
0.98035294,0.9829962,28
0.98655754,0.984008,29
0.9857491,0.9807276,30
0.98249155,0.9755455,31
0.9873096,0.9819075,32
0.98857605,0.9717872,33
0.9823962,0.9785866,34
0.984113,0.9783928,35
0.98535615,0.9767993,36
0.98000246,0.97058296,37
0.98054004,0.9801326,38
0.9835258,0.9769838,39
0.9998947,0.99649465,0
0.9930113,1.0,0
nan,1.0,1
nan,1.0,2
nan,1.0,3
nan,1.0,4
nan,1.0,5
nan,1.0,6
nan,1.0,7
1.0,0.9997057,0
0.9998965,0.98952556,1
0.9956768,0.9881787,2
0.9989784,0.9886275,3
0.99661976,0.99136806,4
0.9961113,0.98184544,5
0.99977744,0.9972507,6
0.9984419,0.9859818,7
0.9969808,0.9704564,8
0.9930556,0.99961054,9
1.0,0.99998164,0
0.99936765,0.9992883,1
0.9970274,0.9985557,2
0.99016345,0.99003917,3
0.9976114,0.9987977,4
0.99862117,0.96352375,5
0.9999767,0.99991375,6
0.991088,0.9765235,7
0.9945788,0.9722698,8
0.9957362,0.9835927,9
0.992065,0.9996255,10
0.999821,0.95704275,11
0.9926147,0.99999654,12
0.9993218,0.9768904,13
0.99625134,0.969989,14
0.9998663,0.96864444,15
0.99760014,0.99098957,16
0.99707323,0.9941595,17
0.99690706,0.9536004,18
0.9997404,0.955911,19
0.9999713,0.97059727,20
0.9969409,0.9959809,21
0.9987065,0.96728,22
0.9964674,0.99996763,23
0.9950568,0.9222091,24
0.99712276,0.9999984,25
0.99969107,0.9939914,26
0.9995427,0.99963206,27
0.9990472,0.873471,28
0.99528325,0.98255867,29
0.99883455,nan,30
0.9995356,nan,31
0.99999785,nan,32
0.9999676,nan,33
0.9986439,nan,34
0.9989228,nan,35
0.9999901,nan,36
0.99981505,0.95589393,37
0.99988425,nan,38
0.999209,nan,39
