generation,epoch,gen_loss
0,0,33238.896376929246
0,10,5307.592663604065
0,0,50793.61475206296
0,10,5419.509873667673
1,0,61531.01892000306
1,10,2758.739761016771
2,0,40069.7830485225
2,10,2138.401716684654
3,0,45934.50241394789
3,10,1782.5080285853453
4,0,38883.293636704424
4,10,1450.2217223673404
5,0,31673.916918766237
5,10,1333.6200022802377
6,0,19171.939663838057
6,10,1274.8342452294087
7,0,23968.632326307972
7,10,1239.9464633633863
8,0,18311.55330682209
8,10,1128.8932577193802
9,0,18760.14090823894
9,10,1065.2557393939105
10,0,18135.995334765146
10,10,966.6870869307763
11,0,19175.983790614493
11,10,882.7670250778385
12,0,14181.848424188665
12,10,811.5027495666354
13,0,17004.394363515243
13,10,740.1799059730288
14,0,14751.51880867732
14,10,701.1039176511881
15,0,18192.86401785032
15,10,696.9129064135564
16,0,16798.206339418743
16,10,683.7110058474366
17,0,14122.952182312758
17,10,667.1573599743085
18,0,14644.188198845077
18,10,658.9548298059291
19,0,14637.203339593043
19,10,641.5804353821248
20,0,14650.22860695389
20,10,636.4595577174701
21,0,15601.969432877446
21,10,624.1755629262015
22,0,12662.863796392689
22,10,603.3904163761651
23,0,12729.792547622345
23,10,586.374510972599
24,0,14424.119704118277
24,10,569.2521638380578
25,0,13171.842097573875
25,10,541.8278036327408
26,0,12791.250557673298
26,10,529.4986265597541
27,0,13764.118302398905
27,10,510.4386554149077
28,0,12278.03674122407
28,10,488.58955767568574
29,0,10252.00317084352
29,10,473.2313539836109
30,0,12361.45904914091
30,10,450.3883231986123
31,0,10971.56593214562
31,10,425.78092982658256
32,0,11431.252691068394
32,10,413.8504717017736
33,0,13281.911265179697
33,10,380.59472022021606
34,0,11077.838852264478
34,10,357.5055525576864
35,0,11139.638336853177
35,10,351.52851871406534
36,0,11515.618561835627
36,10,353.095334451764
37,0,10868.69355800041
37,10,347.7701104870635
38,0,10636.519631831163
38,10,349.87414021014
39,0,10138.336751476185
39,10,343.029105114179
0,0,60170.2303398151
0,10,5271.63787916412
0,20,5108.07050351467
0,0,60312.94552022845
0,10,5328.654389994652
0,20,5127.835568602919
1,0,0.022459310536262204
1,10,3.645317346934782e-05
1,20,7.317526166003026e-05
2,0,0.024794471063307892
2,10,3.566446733524118e-05
2,20,0.00055833583346703
3,0,0.02606618190447033
3,10,1.5686051271969098e-05
3,20,0.06547232040482807
4,0,0.026243593030915207
4,10,6.4131369575598055e-06
4,20,0.0013847930986408217
5,0,0.02260206793686997
5,10,0.04309232140866206
5,20,2.48126145623909e-05
6,0,0.023305428975656073
6,10,5.348887466267189e-05
6,20,0.00030472642510296743
7,0,0.021509518195079756
