generation,label_bal,color_bal
0,0.457,0.511
1,0.448,0.519
2,0.466,0.501
3,0.475,0.495
4,0.427,0.51
5,0.401,0.523
6,0.435,0.491
7,0.429,0.52
8,0.429,0.51
9,0.395,0.513
10,0.385,0.516
11,0.373,0.545
12,0.381,0.529
13,0.361,0.516
14,0.373,0.498
15,0.336,0.525
16,0.332,0.527
17,0.323,0.55
18,0.297,0.541
19,0.32,0.53
20,0.324,0.528
21,0.307,0.517
22,0.261,0.564
23,0.275,0.539
24,0.281,0.542
25,0.27,0.552
26,0.245,0.557
27,0.229,0.577
28,0.227,0.56
29,0.231,0.556
30,0.225,0.563
31,0.223,0.569
32,0.199,0.564
33,0.186,0.563
34,0.221,0.549
35,0.16,0.592
36,0.146,0.573
37,0.16,0.566
38,0.112,0.594
39,0.097,0.626
