generation,label_bal,color_bal
0,0.53,0.55
1,0.59,0.53
2,0.75,0.46
3,0.77,0.61
4,0.74,0.61
5,0.87,0.63
6,0.96,0.62
7,0.91,0.66
8,0.98,0.6
9,0.95,0.67
10,0.96,0.61
11,0.99,0.59
12,0.96,0.7
13,0.97,0.74
14,1.0,0.61
15,1.0,0.66
16,0.99,0.72
17,0.99,0.66
18,1.0,0.62
19,1.0,0.63
20,1.0,0.71
21,1.0,0.69
22,1.0,0.67
23,1.0,0.78
24,1.0,0.72
25,1.0,0.72
26,1.0,0.67
27,1.0,0.69
28,1.0,0.66
29,1.0,0.67
30,1.0,0.82
31,1.0,0.8
32,1.0,0.76
33,1.0,0.76
34,1.0,0.66
35,1.0,0.72
36,1.0,0.73
37,1.0,0.78
38,1.0,0.82
39,1.0,0.73
