proba_0,proba_1,generation
0.99621826,0.99508685,0
0.9927754,0.9921859,1
0.9865492,0.98365283,2
0.98196304,0.98546916,3
0.98254037,0.9889256,4
0.98495036,0.9753821,5
0.98542583,0.97617716,6
0.9785156,0.98035115,7
0.9740475,0.9718743,8
0.97164786,0.9765954,9
0.9737491,0.9749098,10
0.97213316,0.97329944,11
0.972034,0.97177106,12
0.9679701,0.96294284,13
0.9678064,0.9733108,14
0.9767552,0.97088623,15
0.97010165,0.9731488,16
0.97258687,0.9709398,17
0.964395,0.96852416,18
0.96564525,0.9743774,19
0.9694578,0.9671791,20
0.9645454,0.9590573,21
0.9722799,0.9659681,22
0.9647464,0.9572652,23
0.9613375,0.9545313,24
0.960018,0.965912,25
0.96804935,0.9666444,26
0.9671006,0.9674506,27
0.95769596,0.9533635,28
0.95733666,0.9534136,29
0.9685102,0.96159035,30
0.9606501,0.95832425,31
0.96599644,0.95903695,32
0.9509395,0.95960146,33
0.96099174,0.9671966,34
0.9683729,0.963515,35
0.9617396,0.9536227,36
0.97097486,0.9460401,37
0.95741767,0.9556417,38
0.9665779,0.95468235,39
