generation,label_bal,color_bal
0,0.29,0.29
0,0.29,0.29
1,0.0,1.0
1,0.0,1.0
2,0.0,1.0
2,0.0,1.0
3,0.0,1.0
3,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
0,0.13,0.33
1,0.0,0.29
2,0.0,0.26
3,0.0,0.17
3,0.0,0.2
3,0.0,0.2
3,0.0,0.2
4,0.0,0.07
5,0.0,0.15
5,0.0,0.13
6,0.0,0.14
6,0.0,0.05
6,0.0,0.05
6,0.0,0.05
6,0.0,0.05
7,0.0,0.09
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
7,0.0,0.12
8,0.0,0.05
9,0.0,0.02
9,0.0,0.02
10,0.0,0.02
10,0.0,0.03
10,0.0,0.03
10,0.0,0.03
10,0.0,0.03
10,0.0,0.03
10,0.0,0.03
10,0.0,0.03
