proba_0,proba_1,generation
0.9342707,0.89780885,0
0.9342707,0.89780885,0
nan,nan,1
nan,nan,1
nan,0.5534686,2
nan,0.5543092,2
nan,nan,3
nan,nan,3
nan,nan,3
nan,0.63890636,4
nan,0.5049726,5
nan,0.5519002,6
0.91225725,0.87292993,0
0.9072071,0.87147135,1
0.88669044,0.693183,2
0.8440959,0.72838086,3
0.8506156,0.7900558,3
0.8506156,0.7900558,3
0.8506156,0.7900558,3
0.791774,0.63439494,4
0.7799178,0.8591831,5
0.8117094,0.5714548,5
0.80172336,0.55625045,6
0.78239286,0.7362628,6
0.78239286,0.7362628,6
0.78239286,0.7362628,6
0.78239286,0.7362628,6
0.7696905,0.5174401,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.7944257,0.6174669,7
0.76681423,0.5197811,8
0.72591245,nan,9
0.7163205,nan,9
0.7156325,nan,10
0.67688334,nan,10
0.67688334,nan,10
0.67688334,nan,10
0.67688334,nan,10
0.67688334,nan,10
0.67688334,nan,10
0.67688334,nan,10
