generation,label_bal,color_bal
0,0.16,0.27
0,0.06,0.2
1,0.06,0.23
2,0.13,0.23
3,0.13,0.22
4,0.15,0.25
5,0.06,0.2
6,0.1,0.2
7,0.08,0.18
8,0.08,0.23
9,0.09,0.27
10,0.04,0.18
11,0.12,0.22
