proba_0,proba_1,generation
0.93715584,0.85063267,0
0.9519318,0.92473817,0
0.95641893,0.8681569,1
0.9535179,0.87257385,2
0.9480321,0.81532663,3
0.95037013,0.8894221,4
0.95729554,0.901188,5
0.95908916,0.9092807,6
0.9626718,0.89356726,7
0.93892604,0.88651305,8
0.9494716,0.89571506,9
0.9501388,0.91088253,10
0.9690472,0.8774382,11
