proba_0,proba_1,generation
0.999343,0.9959312,0
0.99399966,0.9929056,1
0.9858149,0.99068844,2
0.98985404,0.9925318,3
0.9886267,0.9846491,4
0.98693013,0.9882614,5
0.9838984,0.98415893,6
0.9804513,0.9776817,7
0.9811968,0.97845924,8
0.98306286,0.9782632,9
0.9740786,0.9835496,10
0.97947943,0.9791207,11
0.97890216,0.97497785,12
0.97078526,0.97315866,13
0.968506,0.9821996,14
0.97284585,0.9757565,15
0.9733637,0.9774285,16
0.9769536,0.9855637,17
0.97997034,0.97535026,18
0.96869177,0.9814259,19
0.9826291,0.9824581,20
0.98052764,0.977267,21
0.9775536,0.9784321,22
0.9795546,0.9822764,23
0.97854394,0.9805463,24
0.9888698,0.9829889,25
0.9791829,0.9812449,26
0.972686,0.9755964,27
0.98508173,0.98398405,28
0.98018384,0.97718614,29
0.9974178,0.9975912,0
0.9937773,0.9941295,1
0.9871133,0.9950359,2
0.98764664,0.9848173,3
0.9855966,0.98728627,4
0.9841535,0.9886598,5
0.9797659,0.99055046,6
0.9833951,0.98251,7
0.9830229,0.9787839,8
0.98124045,0.98082596,9
0.9809664,0.9738432,10
0.9744122,0.97366995,11
0.9733594,0.9723349,12
0.9743482,0.9817157,13
0.9827521,0.9780139,14
0.97808886,0.9772783,15
0.9797503,0.9783809,16
0.9790071,0.980325,17
0.9787485,0.9838275,18
0.9792619,0.98149306,19
0.9825556,0.9852244,20
0.9763425,0.98446745,21
0.98394954,0.9809193,22
0.9825412,0.97665924,23
0.9782994,0.973422,24
0.9799645,0.9828066,25
0.9763512,0.9830744,26
0.98063385,0.98252857,27
0.9846587,0.9781452,28
0.9830992,0.97816324,29
0.9974178,0.9975912,0
0.9937773,0.9941295,1
0.9871133,0.9950359,2
0.98764664,0.9848173,3
0.9855966,0.98728627,4
0.9841535,0.9886598,5
0.9797659,0.99055046,6
0.9833951,0.98251,7
0.9830229,0.9787839,8
0.98124045,0.98082596,9
0.9809664,0.9738432,10
0.9744122,0.97366995,11
0.9733594,0.9723349,12
0.9743482,0.9817157,13
0.9827521,0.9780139,14
0.97808886,0.9772783,15
0.9797503,0.9783809,16
0.9790071,0.980325,17
