generation,label_bal,color_bal
0,0.474,0.505
1,0.472,0.494
2,0.449,0.528
3,0.492,0.508
4,0.458,0.507
5,0.544,0.488
6,0.622,0.511
7,0.607,0.487
8,0.663,0.485
9,0.681,0.513
10,0.718,0.478
11,0.733,0.489
12,0.757,0.526
13,0.781,0.512
14,0.765,0.522
15,0.794,0.527
16,0.829,0.494
17,0.863,0.507
18,0.877,0.515
19,0.874,0.543
20,0.901,0.526
21,0.881,0.531
22,0.9,0.528
23,0.958,0.468
24,0.941,0.496
25,0.991,0.503
26,0.995,0.494
27,0.998,0.52
28,0.999,0.496
29,0.999,0.472
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
0,0.436,0.496
1,0.473,0.517
2,0.456,0.502
3,0.472,0.502
4,0.477,0.483
5,0.539,0.501
6,0.613,0.477
7,0.612,0.534
8,0.637,0.533
9,0.671,0.512
10,0.671,0.513
11,0.733,0.517
12,0.757,0.509
13,0.796,0.482
14,0.799,0.509
15,0.798,0.494
16,0.82,0.502
17,0.832,0.557
18,0.874,0.533
19,0.887,0.568
20,0.899,0.522
21,0.922,0.522
22,0.894,0.496
23,0.941,0.51
24,0.937,0.483
25,0.996,0.486
26,0.996,0.483
27,1.0,0.49
28,0.999,0.503
29,0.999,0.516
30,0.998,0.468
31,1.0,0.482
32,1.0,0.515
33,1.0,0.522
34,1.0,0.494
35,1.0,0.499
36,1.0,0.491
37,1.0,0.511
38,1.0,0.499
39,1.0,0.519
0,0.42,0.509
1,0.447,0.475
2,0.512,0.445
3,0.506,0.487
4,0.528,0.491
5,0.546,0.489
6,0.572,0.472
7,0.627,0.491
8,0.626,0.49
9,0.65,0.526
10,0.703,0.491
11,0.695,0.479
12,0.72,0.459
13,0.664,0.492
14,0.631,0.523
15,0.599,0.525
16,0.595,0.529
17,0.543,0.517
18,0.595,0.538
19,0.636,0.519
20,0.625,0.546
21,0.604,0.554
22,0.649,0.541
23,0.672,0.532
24,0.667,0.504
25,0.671,0.49
26,0.67,0.498
27,0.714,0.489
28,0.72,0.474
29,0.684,0.501
30,0.678,0.51
31,0.718,0.529
32,0.711,0.534
33,0.734,0.514
34,0.747,0.495
35,0.705,0.505
36,0.716,0.509
37,0.712,0.512
38,0.781,0.482
39,0.742,0.506
