generation,label_bal,color_bal
0,0.475,0.529
1,0.426,0.508
2,0.426,0.493
3,0.459,0.494
4,0.477,0.524
5,0.493,0.52
6,0.501,0.485
7,0.503,0.513
8,0.516,0.503
9,0.469,0.531
10,0.448,0.498
11,0.415,0.504
12,0.436,0.501
13,0.42,0.533
14,0.49,0.491
15,0.422,0.544
16,0.463,0.508
17,0.42,0.488
18,0.448,0.531
19,0.431,0.495
20,0.413,0.491
21,0.425,0.522
22,0.432,0.492
23,0.445,0.524
24,0.41,0.51
25,0.458,0.471
26,0.446,0.52
27,0.462,0.511
28,0.466,0.523
29,0.438,0.465
30,0.471,0.489
31,0.468,0.502
32,0.487,0.479
33,0.468,0.5
34,0.474,0.523
35,0.497,0.512
36,0.492,0.494
37,0.498,0.51
38,0.508,0.501
39,0.487,0.479
40,0.472,0.497
