generation,label_bal,color_bal
0,0.623,0.493
1,0.617,0.494
2,0.628,0.539
3,0.633,0.509
4,0.608,0.498
5,0.674,0.482
6,0.668,0.501
7,0.636,0.504
8,0.663,0.499
9,0.659,0.495
10,0.642,0.49
11,0.654,0.478
12,0.64,0.495
13,0.642,0.493
14,0.628,0.516
15,0.63,0.526
16,0.667,0.489
17,0.673,0.515
18,0.654,0.493
19,0.645,0.485
20,0.635,0.508
21,0.62,0.51
22,0.652,0.519
23,0.65,0.513
24,0.612,0.51
25,0.645,0.522
26,0.627,0.503
27,0.67,0.481
28,0.619,0.5
29,0.636,0.49
30,0.585,0.486
31,0.651,0.518
32,0.619,0.518
33,0.629,0.514
34,0.604,0.509
35,0.637,0.517
36,0.655,0.51
37,0.622,0.517
38,0.644,0.496
39,0.649,0.498
