generation,label_bal,color_bal
0,0.411,0.485
1,0.461,0.519
2,0.425,0.539
3,0.407,0.54
4,0.361,0.535
5,0.333,0.528
6,0.291,0.509
7,0.276,0.511
8,0.279,0.508
9,0.254,0.519
10,0.245,0.507
11,0.18,0.504
12,0.17,0.509
13,0.175,0.535
14,0.167,0.54
15,0.186,0.529
16,0.19,0.534
17,0.19,0.543
18,0.238,0.541
19,0.25,0.543
20,0.234,0.559
21,0.236,0.554
22,0.215,0.524
23,0.201,0.568
24,0.223,0.534
25,0.189,0.51
26,0.166,0.565
27,0.193,0.548
28,0.163,0.552
29,0.176,0.529
30,0.168,0.563
31,0.16,0.54
32,0.155,0.552
33,0.134,0.57
34,0.12,0.587
35,0.129,0.571
36,0.122,0.569
37,0.128,0.591
38,0.115,0.558
39,0.125,0.579
