proba_0,proba_1,generation
0.99544084,0.99523294,0
0.9958145,0.991414,1
0.98615605,0.99105746,2
0.9830813,0.98409784,3
0.9826302,0.9847438,4
0.97934294,0.98338604,5
0.97759324,0.9837551,6
0.9766695,0.9787993,7
0.9762439,0.9820918,8
0.97641855,0.98230696,9
0.9743306,0.9767734,10
0.97194344,0.9824612,11
0.9757215,0.98104376,12
0.97054935,0.9801383,13
0.97004384,0.9777754,14
0.9731422,0.9810731,15
0.9693155,0.9735231,16
0.9652863,0.98112625,17
0.9756877,0.9759143,18
0.9712046,0.9711881,19
0.9641918,0.9685224,20
0.95782274,0.9708651,21
0.9661447,0.97780466,22
0.9604888,0.96515286,23
0.9655392,0.97278935,24
0.96521163,0.97615045,25
0.96621364,0.97105926,26
0.9666269,0.97144747,27
0.9611444,0.976664,28
0.96407795,0.9780111,29
0.9615338,0.97107035,30
0.958044,0.96850556,31
0.9592982,0.9735387,32
0.95070314,0.9695458,33
0.9600115,0.9742609,34
0.95935106,0.96670926,35
0.96079206,0.9770276,36
0.9574938,0.9651922,37
0.95361495,0.9669348,38
0.9597176,0.9634907,39
