generation,label_bal,color_bal
0,0.498,0.486
1,0.515,0.504
2,0.537,0.498
3,0.584,0.475
4,0.615,0.488
5,0.644,0.506
6,0.695,0.51
7,0.726,0.528
8,0.74,0.512
9,0.764,0.522
10,0.798,0.488
11,0.819,0.527
12,0.812,0.509
13,0.833,0.523
14,0.855,0.534
15,0.821,0.532
16,0.864,0.509
17,0.845,0.497
18,0.854,0.499
19,0.813,0.522
20,0.862,0.511
21,0.833,0.534
22,0.869,0.507
23,0.868,0.518
24,0.872,0.495
25,0.852,0.525
26,0.865,0.513
27,0.859,0.53
28,0.864,0.516
29,0.879,0.518
30,0.884,0.499
31,0.891,0.513
32,0.878,0.521
33,0.908,0.523
34,0.899,0.532
35,0.89,0.567
36,0.907,0.527
37,0.916,0.527
38,0.92,0.51
39,0.926,0.507
