generation,label_bal,color_bal
0,0.619,0.484
1,0.689,0.517
2,0.714,0.506
3,0.639,0.479
4,0.653,0.501
5,0.648,0.495
6,0.624,0.506
7,0.672,0.517
8,0.627,0.491
9,0.617,0.527
10,0.647,0.494
11,0.658,0.522
12,0.659,0.511
13,0.666,0.487
14,0.65,0.481
15,0.687,0.506
16,0.632,0.518
17,0.644,0.518
18,0.629,0.492
19,0.648,0.491
20,0.621,0.529
21,0.641,0.502
22,0.624,0.522
23,0.658,0.514
24,0.649,0.508
25,0.642,0.506
26,0.657,0.509
27,0.665,0.494
28,0.651,0.525
29,0.653,0.497
30,0.626,0.507
31,0.611,0.519
32,0.63,0.5
33,0.633,0.51
34,0.672,0.503
35,0.643,0.513
36,0.693,0.497
37,0.69,0.526
38,0.667,0.517
39,0.681,0.499
40,0.692,0.498
