generation,label_bal,color_bal
0,0.507,0.508
1,0.529,0.514
2,0.557,0.505
3,0.588,0.477
4,0.632,0.494
5,0.669,0.511
6,0.682,0.507
7,0.701,0.5
8,0.698,0.519
9,0.728,0.518
10,0.708,0.491
11,0.746,0.481
12,0.726,0.502
13,0.708,0.483
14,0.74,0.507
15,0.714,0.482
16,0.746,0.512
17,0.718,0.496
18,0.753,0.487
19,0.737,0.5
20,0.809,0.513
21,0.818,0.475
22,0.814,0.472
23,0.777,0.49
24,0.808,0.497
25,0.801,0.474
26,0.814,0.482
27,0.775,0.496
28,0.815,0.474
29,0.823,0.497
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
0,0.51,0.472
1,0.547,0.495
2,0.587,0.48
3,0.609,0.511
4,0.621,0.51
5,0.644,0.508
6,0.714,0.536
7,0.669,0.533
8,0.718,0.48
9,0.742,0.516
10,0.709,0.472
11,0.706,0.491
12,0.716,0.484
13,0.727,0.498
14,0.728,0.523
15,0.714,0.477
16,0.761,0.514
17,0.745,0.507
18,0.768,0.501
19,0.767,0.491
20,0.803,0.474
21,0.789,0.503
22,0.823,0.504
23,0.806,0.503
24,0.786,0.517
25,0.802,0.507
26,0.808,0.502
27,0.79,0.509
28,0.824,0.481
29,0.845,0.513
30,0.827,0.496
31,0.833,0.471
32,0.839,0.505
33,0.847,0.517
34,0.814,0.505
35,0.827,0.47
36,0.825,0.49
37,0.857,0.494
38,0.831,0.489
39,0.833,0.499
0,0.478,0.508
1,0.502,0.493
2,0.534,0.469
3,0.552,0.48
4,0.561,0.552
5,0.575,0.522
6,0.56,0.523
7,0.527,0.547
8,0.523,0.52
9,0.578,0.592
10,0.565,0.564
11,0.537,0.53
12,0.56,0.5
13,0.538,0.509
14,0.561,0.496
15,0.59,0.493
16,0.61,0.516
17,0.588,0.505
18,0.62,0.513
19,0.629,0.488
20,0.63,0.485
21,0.669,0.545
22,0.659,0.464
23,0.643,0.526
24,0.695,0.496
25,0.639,0.523
26,0.67,0.506
27,0.671,0.487
28,0.686,0.506
29,0.697,0.486
30,0.725,0.488
31,0.698,0.505
32,0.716,0.488
33,0.676,0.519
34,0.755,0.509
35,0.733,0.5
36,0.7,0.492
37,0.738,0.515
38,0.722,0.498
39,0.744,0.519
