generation,label_bal,color_bal
0,0.538,0.5
1,0.553,0.518
2,0.579,0.505
3,0.615,0.526
4,0.622,0.524
5,0.638,0.521
6,0.648,0.525
7,0.663,0.522
8,0.658,0.525
9,0.684,0.55
10,0.714,0.513
11,0.743,0.531
12,0.803,0.523
13,0.889,0.519
14,0.945,0.529
15,0.952,0.5
16,0.982,0.535
17,0.973,0.553
18,0.966,0.494
19,0.943,0.525
20,0.928,0.516
21,0.962,0.525
22,0.937,0.519
23,0.923,0.499
24,0.927,0.499
25,0.922,0.522
26,0.947,0.459
27,0.922,0.49
28,0.92,0.505
29,0.907,0.53
30,0.923,0.508
31,0.904,0.511
32,0.921,0.481
33,0.922,0.516
34,0.898,0.497
35,0.896,0.466
36,0.87,0.51
37,0.867,0.491
38,0.859,0.494
39,0.852,0.501
