generation,label_bal,color_bal
0,0.515,0.499
1,0.513,0.516
2,0.536,0.502
3,0.539,0.522
4,0.559,0.519
5,0.577,0.541
6,0.601,0.526
7,0.594,0.517
8,0.642,0.522
9,0.637,0.551
10,0.657,0.517
11,0.791,0.512
12,0.847,0.52
13,0.88,0.524
14,0.922,0.521
15,0.917,0.497
16,0.921,0.511
17,0.932,0.557
18,0.947,0.531
19,0.928,0.507
20,0.925,0.547
21,0.928,0.539
22,0.908,0.532
23,0.896,0.515
24,0.892,0.549
25,0.895,0.531
26,0.928,0.481
27,0.906,0.505
28,0.906,0.508
29,0.89,0.524
30,0.894,0.516
31,0.893,0.522
32,0.883,0.524
33,0.887,0.526
34,0.891,0.505
35,0.899,0.485
36,0.88,0.513
37,0.853,0.512
38,0.842,0.511
39,0.811,0.515
