proba_0,proba_1,generation
0.9992704,0.99547946,0
0.9927034,0.9930624,1
0.99136126,0.99251497,2
0.9873959,0.9912099,3
0.991303,0.9935445,4
0.98940533,0.99149114,5
0.9843258,0.995637,6
0.9766967,0.99336964,7
0.9825424,0.9946496,8
0.9800416,0.9969897,9
0.9825575,0.9935249,10
0.98259395,0.9955283,11
0.98297805,0.99416405,12
0.9863758,0.99304163,13
0.975411,0.9929807,14
0.97601795,0.99384093,15
0.974547,0.9911702,16
0.9701195,0.99568784,17
0.9837572,0.99615616,18
0.96686333,0.9947559,19
0.97472596,0.99303204,20
0.97316843,0.9926372,21
0.96916384,0.9930722,22
0.9633272,0.9927856,23
0.9741816,0.9956699,24
0.9601759,0.9936772,25
0.9668881,0.9933089,26
0.9681878,0.9940709,27
0.9607022,0.9924424,28
0.9469645,0.99107563,29
0.9458434,0.9923904,30
0.9462185,0.9939028,31
0.9513093,0.99561995,32
0.96261156,0.99415433,33
0.9578731,0.9934367,34
0.9017706,0.9955496,35
0.9327589,0.9969765,36
0.95824116,0.9976168,37
0.9576826,0.999066,38
0.9011833,0.99703616,39
0.99767256,0.9999889,0
0.9947673,0.99637026,1
0.99432003,0.9894524,2
0.98980725,0.99268705,3
0.98485005,0.9914291,4
0.9843656,0.9854716,5
0.9777517,0.9842827,6
0.9804445,0.9808132,7
0.9776907,0.98250175,8
0.9869201,0.9749968,9
0.9730632,0.9803262,10
0.981323,0.9773174,11
0.9733616,0.97798324,12
0.9698687,0.97842115,13
0.96562296,0.9758077,14
0.9985737,0.9993832,0
0.9941219,0.9956099,1
0.98572874,0.98565805,2
0.9845749,0.98449814,3
0.97718614,0.98420054,4
0.971118,0.98198915,5
0.9779741,0.981627,6
0.97394246,0.98290294,7
0.9745075,0.9785464,8
0.96247786,0.9858233,9
0.96706146,0.9768415,10
0.9607445,0.9817535,11
0.9729267,0.9826789,12
0.9739345,0.9857246,13
0.96983784,0.98336846,14
0.95815474,0.97953874,15
0.9519205,0.983167,16
0.95592546,0.9807314,17
0.9415881,0.98019356,18
0.9453795,0.97585124,19
0.9519211,0.98482686,20
0.9594414,0.980507,21
0.9414758,0.9797359,22
0.9349434,0.9838119,23
0.93374723,0.98511386,24
0.9499026,0.97931635,25
0.9326427,0.9809543,26
0.89828753,0.9809821,27
0.91246754,0.9810403,28
0.91392076,0.98269975,29
0.91067535,0.9834702,30
0.94307125,0.9826544,31
0.9037605,0.9819779,32
0.87073827,0.9811455,33
0.84106517,0.9818867,34
0.90454257,0.9864887,35
0.87418276,0.98556376,36
0.90910095,0.98467076,37
0.90417904,0.9861443,38
0.7942113,0.9877483,39
1.0,0.99999905,0
nan,0.9985416,1
nan,0.9984726,2
nan,0.99960333,3
nan,0.9989948,4
nan,0.99939996,5
0.9995828,0.9999992,0
0.98824584,0.9998209,1
0.99927676,0.9879285,2
0.99150074,0.97388303,3
0.9990181,0.9993612,4
0.9978015,0.9982375,5
0.9992837,0.9995687,6
0.9931841,0.9837191,7
0.99866223,0.9990985,8
0.99255747,0.98683685,9
0.99685204,0.9999953,10
0.9999995,0.99991155,11
1.0,0.9999434,0
0.9997546,0.98809046,1
0.99858564,0.9983697,2
0.99303186,0.98871714,3
0.99626774,0.98462254,4
0.9995142,0.97630596,5
0.994959,0.9988249,6
0.99990386,0.99697596,7
0.9998624,0.99997294,8
0.99805564,0.9889175,9
0.99863803,0.9958901,10
0.9936991,0.9856511,11
0.99938136,0.9999856,12
0.99959975,0.9786561,13
0.99999994,0.9987427,14
0.9941874,0.94757956,15
0.9972765,0.99984455,16
0.9978217,0.9803354,17
0.99630755,0.99008024,18
0.9956826,0.9957617,19
0.99812907,0.9964501,20
0.9958367,0.9519727,21
0.99973595,0.977666,22
0.9940001,0.992961,23
0.9999871,0.9933845,24
0.99895215,0.9484849,25
0.9999989,nan,26
0.9976986,0.89763546,27
0.9994015,0.97704977,28
0.9977271,0.8530403,29
0.9999671,0.97501117,30
0.99992234,nan,31
0.9999998,0.9999571,32
0.99950594,nan,33
0.9961113,nan,34
0.9998363,nan,35
0.99996734,nan,36
0.99994123,nan,37
1.0,nan,38
0.99998504,nan,39
