generation,label_bal,color_bal
0,0.617,0.516
1,0.675,0.495
2,0.734,0.469
3,0.732,0.504
4,0.755,0.501
5,0.824,0.486
6,0.804,0.502
7,0.821,0.543
8,0.857,0.528
9,0.896,0.501
10,0.903,0.492
11,0.931,0.529
12,0.945,0.506
13,0.966,0.501
14,0.977,0.53
15,0.984,0.506
16,0.981,0.503
17,0.982,0.529
18,0.986,0.536
19,0.982,0.512
20,0.993,0.531
21,0.993,0.523
22,0.996,0.517
23,0.997,0.507
24,0.996,0.51
25,0.998,0.499
26,0.995,0.519
27,0.998,0.536
28,1.0,0.519
29,1.0,0.525
30,1.0,0.482
31,1.0,0.512
32,1.0,0.506
33,1.0,0.5
34,1.0,0.494
35,1.0,0.494
36,1.0,0.469
37,1.0,0.515
38,1.0,0.468
39,1.0,0.524
