generation,label_bal,color_bal
0,0.633,0.538
1,0.565,0.569
2,0.542,0.595
3,0.515,0.583
4,0.479,0.595
5,0.431,0.607
6,0.387,0.608
7,0.401,0.594
8,0.375,0.604
9,0.387,0.568
10,0.436,0.55
11,0.504,0.513
12,0.527,0.531
13,0.557,0.541
14,0.55,0.54
15,0.533,0.516
16,0.604,0.519
17,0.602,0.5
18,0.596,0.489
19,0.639,0.5
20,0.652,0.516
21,0.648,0.537
22,0.682,0.482
23,0.703,0.526
24,0.77,0.495
25,0.767,0.522
26,0.779,0.489
27,0.748,0.51
28,0.738,0.516
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
0,0.649,0.483
1,0.578,0.585
2,0.514,0.568
3,0.477,0.609
4,0.444,0.62
5,0.476,0.573
6,0.392,0.63
7,0.398,0.606
8,0.428,0.552
9,0.423,0.556
10,0.421,0.553
11,0.445,0.562
12,0.523,0.538
13,0.559,0.53
14,0.561,0.507
15,0.587,0.522
16,0.577,0.501
17,0.616,0.514
18,0.577,0.532
19,0.652,0.535
20,0.635,0.485
21,0.662,0.465
22,0.643,0.509
23,0.712,0.539
24,0.715,0.515
25,0.771,0.491
26,0.775,0.486
27,0.753,0.481
28,0.742,0.512
29,0.719,0.539
30,0.739,0.53
31,0.756,0.521
32,0.747,0.517
33,0.75,0.512
34,0.722,0.513
35,0.756,0.507
36,0.751,0.545
37,0.736,0.534
38,0.751,0.513
39,0.729,0.543
0,0.667,0.537
1,0.662,0.551
2,0.668,0.589
3,0.614,0.591
4,0.598,0.603
5,0.594,0.608
6,0.574,0.59
7,0.599,0.615
8,0.604,0.584
9,0.616,0.575
10,0.667,0.597
11,0.712,0.595
12,0.786,0.578
13,0.824,0.603
14,0.897,0.564
15,0.952,0.567
16,0.986,0.546
17,1.0,0.504
18,1.0,0.474
19,1.0,0.465
20,1.0,0.495
21,1.0,0.484
22,1.0,0.497
23,1.0,0.516
24,1.0,0.497
25,1.0,0.507
26,1.0,0.518
27,1.0,0.514
28,1.0,0.506
29,1.0,0.494
30,1.0,0.52
31,1.0,0.526
32,1.0,0.508
33,1.0,0.515
34,1.0,0.531
35,1.0,0.504
36,1.0,0.509
37,1.0,0.476
38,1.0,0.485
39,1.0,0.498
