generation,label_bal,color_bal
0,0.548,0.5
1,0.547,0.519
2,0.558,0.507
3,0.557,0.52
4,0.578,0.526
5,0.592,0.555
6,0.614,0.529
7,0.641,0.526
8,0.676,0.534
9,0.734,0.553
10,0.803,0.519
11,0.882,0.515
12,0.903,0.533
13,0.924,0.546
14,0.965,0.547
15,0.986,0.564
16,0.999,0.542
17,1.0,0.579
18,1.0,0.516
19,1.0,0.555
20,1.0,0.545
21,1.0,0.548
22,1.0,0.539
23,1.0,0.521
24,1.0,0.538
25,1.0,0.547
26,1.0,0.543
27,1.0,0.541
28,1.0,0.533
29,1.0,0.535
30,1.0,0.543
31,1.0,0.552
32,1.0,0.548
33,1.0,0.58
34,1.0,0.532
35,1.0,0.533
36,1.0,0.527
37,1.0,0.543
38,1.0,0.526
39,1.0,0.542
