generation,label_bal,color_bal
0,0.62,0.5
1,0.64,0.6
2,0.71,0.47
3,0.81,0.49
4,0.87,0.55
5,0.89,0.55
6,0.88,0.59
7,0.97,0.52
8,0.99,0.52
9,1.0,0.54
10,1.0,0.58
11,1.0,0.49
12,1.0,0.53
13,1.0,0.43
14,1.0,0.42
15,1.0,0.51
16,1.0,0.47
17,1.0,0.5
18,1.0,0.55
19,1.0,0.42
20,1.0,0.58
21,1.0,0.48
22,1.0,0.62
23,1.0,0.58
24,1.0,0.5
25,1.0,0.43
26,1.0,0.55
27,1.0,0.57
28,1.0,0.46
29,1.0,0.53
30,1.0,0.48
31,1.0,0.55
32,1.0,0.57
33,1.0,0.48
34,1.0,0.5
35,1.0,0.61
36,1.0,0.56
37,1.0,0.59
38,1.0,0.48
39,1.0,0.48
