generation,epoch,gen_loss
0,0,79351.61958904656
1,0,78409.77853954081
2,0,71887.09034199617
3,0,72827.6328922194
4,0,68693.79045758929
5,0,70859.87637515944
6,0,72339.55648118623
7,0,66010.34867267219
8,0,67735.18359375
9,0,68674.34159757652
10,0,65884.02818080357
11,0,71100.86118861607
12,0,70741.9758450255
13,0,66375.87773038902
14,0,67746.92865114796
15,0,63911.3352997449
16,0,66403.95511798469
17,0,68323.35859773598
18,0,65602.34857302296
19,0,65894.49994021046
20,0,65672.94493383291
21,0,65279.719188456635
22,0,67589.87374441964
23,0,64879.375239158166
24,0,66441.6891143176
25,0,64732.17982700893
26,0,67735.05707908163
27,0,67470.21324936225
28,0,66685.3967833227
29,0,67703.35833864796
30,0,66361.66727120536
31,0,66516.78870376275
32,0,62401.68755978954
33,0,66725.18907445791
34,0,66157.94730548469
35,0,65475.5101044324
36,0,65918.8487125319
37,0,65765.43301578444
38,0,65754.07565369898
39,0,64834.18935347576
