generation,label_bal,color_bal
0,0.644,0.516
1,0.695,0.496
2,0.763,0.469
3,0.766,0.507
4,0.802,0.503
5,0.817,0.488
6,0.826,0.5
7,0.862,0.475
8,0.901,0.513
9,0.898,0.49
10,0.903,0.477
11,0.946,0.488
12,0.949,0.497
13,0.983,0.509
14,0.987,0.519
15,0.998,0.491
16,0.999,0.497
17,0.998,0.524
18,1.0,0.506
19,1.0,0.502
20,1.0,0.475
21,1.0,0.509
22,1.0,0.461
23,1.0,0.499
24,1.0,0.516
25,1.0,0.492
26,1.0,0.504
27,1.0,0.511
28,1.0,0.497
29,1.0,0.498
30,1.0,0.503
31,1.0,0.507
32,1.0,0.535
33,1.0,0.485
34,1.0,0.475
35,1.0,0.505
36,1.0,0.515
37,1.0,0.516
38,1.0,0.562
39,1.0,0.533
