generation,label_bal,color_bal
0,0.697,0.467
1,0.727,0.608
2,0.767,0.637
3,0.778,0.657
4,0.794,0.704
5,0.855,0.705
6,0.863,0.765
7,0.908,0.756
8,0.934,0.773
9,0.943,0.774
10,0.949,0.819
11,0.958,0.8
12,0.967,0.804
13,0.977,0.847
14,0.987,0.84
15,0.993,0.846
16,0.992,0.871
17,0.992,0.854
18,0.994,0.846
19,0.999,0.883
20,0.994,0.88
21,0.998,0.886
22,0.998,0.89
23,1.0,0.92
24,1.0,0.936
25,1.0,0.948
26,0.999,0.943
27,1.0,0.959
28,1.0,0.965
29,1.0,0.944
30,1.0,0.969
31,0.999,0.96
32,0.999,0.979
33,1.0,0.977
34,1.0,0.99
35,1.0,0.989
36,0.999,0.994
37,1.0,0.991
38,1.0,0.995
39,1.0,0.997
0,0.67,0.46
0,0.64,0.3
0,0.58,0.49
1,1.0,1.0
2,1.0,1.0
3,1.0,1.0
4,1.0,1.0
5,1.0,1.0
6,1.0,1.0
7,1.0,1.0
8,1.0,1.0
0,0.54,0.48
1,0.58,0.45
2,0.56,0.45
3,0.6,0.49
4,0.7,0.43
5,0.6,0.43
6,0.57,0.46
7,0.62,0.42
8,0.57,0.46
9,0.66,0.45
0,0.56,0.48
1,0.53,0.53
2,0.62,0.48
3,0.64,0.46
4,0.67,0.47
5,0.74,0.41
6,0.73,0.38
7,0.65,0.43
8,0.73,0.45
9,0.64,0.4
10,0.8,0.37
11,0.77,0.36
12,0.75,0.37
13,0.8,0.41
14,0.86,0.31
15,0.84,0.36
16,0.82,0.32
17,0.9,0.33
18,0.89,0.37
19,0.83,0.3
20,0.86,0.27
21,0.87,0.3
22,0.83,0.26
23,0.76,0.24
24,0.82,0.28
25,0.8,0.3
26,0.85,0.23
27,0.83,0.31
28,0.8,0.38
29,0.84,0.28
30,0.8,0.26
31,0.86,0.35
32,0.85,0.31
33,0.87,0.18
34,0.86,0.15
35,0.75,0.26
36,0.87,0.21
37,0.84,0.21
38,0.77,0.18
39,0.85,0.16
