generation,label_bal,color_bal
0,0.552,0.499
1,0.541,0.521
2,0.582,0.507
3,0.582,0.539
4,0.639,0.542
5,0.629,0.539
6,0.674,0.542
7,0.697,0.525
8,0.731,0.534
9,0.782,0.553
10,0.851,0.519
11,0.893,0.536
12,0.944,0.524
13,0.966,0.532
14,0.989,0.537
15,0.999,0.507
16,1.0,0.541
17,1.0,0.567
18,1.0,0.532
19,1.0,0.51
20,1.0,0.55
21,1.0,0.543
22,1.0,0.535
23,1.0,0.519
24,1.0,0.513
25,1.0,0.519
26,1.0,0.516
27,1.0,0.517
28,1.0,0.516
29,1.0,0.523
30,1.0,0.521
31,1.0,0.5
32,1.0,0.496
33,1.0,0.501
34,1.0,0.474
35,1.0,0.471
36,1.0,0.486
37,1.0,0.481
38,1.0,0.495
39,1.0,0.492
