generation,label_bal,color_bal
0,0.639,0.493
1,0.687,0.483
2,0.702,0.472
3,0.716,0.49
4,0.703,0.511
5,0.7,0.487
6,0.685,0.504
7,0.706,0.494
8,0.717,0.488
9,0.718,0.484
10,0.727,0.506
11,0.692,0.499
12,0.715,0.473
13,0.723,0.521
14,0.741,0.503
15,0.725,0.531
16,0.701,0.523
17,0.715,0.53
18,0.689,0.496
19,0.71,0.492
20,0.728,0.514
21,0.718,0.475
22,0.726,0.48
23,0.746,0.506
24,0.725,0.497
25,0.721,0.532
26,0.699,0.505
27,0.71,0.513
28,0.693,0.533
29,0.694,0.521
30,0.69,0.512
31,0.697,0.509
32,0.734,0.502
33,0.692,0.504
34,0.654,0.479
35,0.679,0.525
36,0.684,0.508
37,0.688,0.505
38,0.68,0.526
39,0.685,0.49
