generation,label_bal,color_bal
0,0.393,0.517
1,0.425,0.507
2,0.418,0.536
3,0.432,0.506
4,0.397,0.513
5,0.441,0.466
6,0.435,0.537
7,0.39,0.494
8,0.42,0.506
9,0.408,0.51
10,0.414,0.491
11,0.402,0.51
12,0.45,0.52
13,0.386,0.527
14,0.425,0.485
15,0.427,0.521
16,0.427,0.531
17,0.39,0.533
18,0.419,0.505
19,0.418,0.492
20,0.397,0.501
21,0.382,0.528
22,0.426,0.519
23,0.4,0.528
24,0.394,0.507
25,0.459,0.516
26,0.404,0.529
27,0.407,0.515
28,0.459,0.473
29,0.421,0.509
30,0.422,0.496
31,0.428,0.517
32,0.424,0.456
33,0.431,0.479
34,0.435,0.514
35,0.447,0.48
36,0.427,0.514
37,0.408,0.511
38,0.423,0.481
39,0.439,0.508
