generation,epoch,gen_loss
0,0,78311.95334422831
0,10,27399.8956772162
0,20,26451.854312818876
1,0,72200.08846859056
1,10,32024.413424744896
1,20,31533.50005978954
2,0,76269.02592873087
2,10,34743.4443359375
2,20,34395.19007095025
3,0,73178.7340760523
3,10,36480.1191804847
3,20,36329.66755022322
4,0,74695.90760522959
4,10,37738.029834980865
4,20,37580.961017219386
5,0,73408.20982142857
5,10,38905.660136320155
5,20,38726.20274633291
6,0,73131.605727838
6,10,39618.3154296875
6,20,39540.5771085778
7,0,71057.11015226402
7,10,40677.55925143495
7,20,40626.080616230865
8,0,69792.21342873087
8,10,41662.822544642855
8,20,41443.55528539541
9,0,74364.972915338
9,10,42319.91173070791
9,20,42224.172154017855
10,0,72476.57376036352
10,10,43293.261539381376
10,20,43098.732661033166
11,0,71986.27068718112
11,10,43450.376195790814
11,20,43423.69684709822
12,0,73243.12238919004
12,10,43382.90250318877
12,20,43339.24160953444
13,0,74571.97118144133
13,10,43978.9576690051
13,20,43908.8662109375
14,0,68278.68249760842
14,10,43908.638193558676
14,20,43861.4335538903
15,0,69724.71655771683
15,10,44092.13392857143
15,20,44070.96324936225
16,0,73340.7545838648
16,10,44744.579340720666
16,20,44757.98252152424
17,0,70897.7672393176
17,10,44583.42637914541
17,20,44571.70039461097
18,0,72840.89923469388
18,10,44774.26823580995
18,20,44779.03164859694
19,0,73526.54452327806
19,10,44924.635662468114
19,20,44919.110132334186
20,0,67180.73626833546
20,10,44212.06865832271
20,20,44232.13899075255
21,0,74104.90041055485
21,10,44722.30400988521
21,20,44727.313915019135
22,0,72925.25474330357
22,10,45600.53555484694
22,20,45580.12167171556
23,0,72029.1883968431
23,10,45223.58093510842
23,20,45218.682537468114
24,0,72599.6852080676
24,10,45487.08490114796
24,20,45454.76654177296
25,0,72123.72933274873
25,10,46102.40563217475
25,20,46074.90318080357
26,0,71571.36505500638
26,10,45569.09765625
26,20,45549.67173549107
27,0,71563.7975127551
27,10,46226.40312101403
27,20,46220.25936702806
28,0,73695.0871731505
28,10,46070.005680006376
28,20,46051.823262117345
29,0,67425.10451211735
29,10,46968.26141980229
29,20,46957.46424585459
30,0,71810.07736766581
30,10,46495.83125398597
30,20,46468.068538743624
31,0,76161.8034518495
31,10,47304.9820830676
31,20,47283.37948421556
32,0,70049.22407126913
32,10,47764.43502869898
32,20,47759.2744539222
33,0,71047.01578443877
33,10,47123.30608258928
33,20,47094.88853236607
34,0,69810.6042330995
34,10,46698.44612962373
34,20,46704.46916852678
35,0,76172.39795918367
35,10,46934.50304926658
35,20,46921.88219467475
36,0,71426.94575095663
36,10,46860.509586256376
36,20,46848.513233418365
37,0,75579.7672393176
37,10,46916.30377072704
37,20,46913.735431281886
38,0,69742.46189413265
38,10,47336.31172273597
38,20,47321.88857222576
39,0,71948.04842952806
39,10,48208.76717952806
39,20,48181.47795758928
0,0,78312.38280751754
0,10,27396.049396125636
0,20,26445.908706353635
1,0,72189.45266661352
1,10,32025.333227040817
1,20,31500.844357860333
2,0,78409.5250916773
2,10,34474.577885841834
2,20,34114.06236049107
3,0,71620.58986367985
3,10,36166.69003109056
3,20,35864.322345344386
4,0,76484.52154416454
4,10,37478.07116948342
4,20,37239.53340242347
5,0,73793.84103954081
5,10,38487.51921237245
5,20,38355.491191007655
6,0,73652.87645487883
6,10,39526.11005261479
6,20,39434.721659757655
7,0,71277.95744977679
7,10,40418.05309311225
7,20,40389.32854352678
8,0,69459.06134406888
8,10,40554.489178093114
8,20,40505.17604033801
9,0,72264.29253029337
9,10,41074.49639269771
9,20,41066.54749282525
10,0,72605.48282047194
10,10,41998.080815529334
10,20,41996.56784119898
11,0,73045.12276785714
11,10,42788.62669403699
11,20,42806.1034757653
12,0,73772.0847018495
