generation,epoch,gen_loss
22,0,12887.43452673728
22,1,819.445744223
22,2,730.6957924243582
22,3,698.1744647410796
22,4,688.9240080966343
22,5,692.0838063433584
22,6,680.3769577511365
22,7,680.5766058364533
22,8,679.3954451358114
22,9,671.5357557077571
22,10,677.8815221063666
22,11,672.7565338955532
22,12,664.0181429613482
22,13,667.4702146945198
22,14,667.8504680456334
22,15,664.1219692836472
22,16,666.2092097126184
22,17,664.5098260632354
22,18,663.1276092902373
22,19,664.1603071217432
23,0,13129.558925041069
23,1,816.79300411756
23,2,734.2559339901054
23,3,701.0101657111953
23,4,687.5418262435055
23,5,679.1736381549415
23,6,673.9216419024106
23,7,670.9825475268376
23,8,670.4304967754337
23,9,668.2750967907148
23,10,664.4022662995205
23,11,664.4166061289444
23,12,658.4453232445752
23,13,662.7073580641618
23,14,658.8953803699
23,15,656.1967166070542
23,16,655.2902042603434
23,17,656.1442247311469
23,18,655.1917703717146
23,19,653.4659714827036
24,0,12440.06001621237
24,1,781.2008098425084
24,2,700.8095134557897
24,3,677.4830875909707
24,4,671.3339313982751
24,5,665.5229545910375
24,6,660.551055087437
24,7,657.6644891491729
24,8,659.2176827055317
24,9,658.5227940193307
24,10,653.2686645209352
24,11,652.1890190143165
24,12,655.6332691444453
24,13,649.4002105041354
24,14,647.7697449476619
24,15,649.096802056273
24,16,647.2344088752578
24,17,647.4460829755787
24,18,644.9766765118811
24,19,645.9518901200049
25,0,11808.110939977221
25,1,785.0841986695829
25,2,692.2231406512645
25,3,667.7148949359623
25,4,655.3584215681827
25,5,653.9117219733726
25,6,650.8940963931655
25,7,648.9713651102155
25,8,645.0651598792788
25,9,643.654417900701
25,10,644.618025427634
25,11,641.4130454961129
25,12,644.7425837062099
25,13,645.9871045697872
25,14,641.7071898817142
25,15,637.2411261747402
25,16,638.5047656667845
25,17,633.2244884985292
25,18,633.9300092403347
25,19,636.6232105805414
26,0,12997.939540126214
26,1,744.7988172311946
26,2,678.749937771002
26,3,657.0477870950489
26,4,649.9108871795729
26,5,644.9863530464452
26,6,639.8980756167387
26,7,643.6181046688761
26,8,638.7096520309635
26,9,641.1536022083684
26,10,632.0764389970775
26,11,634.4555229802586
26,12,634.4152902169449
26,13,631.8251739725798
26,14,629.5188516556196
26,15,627.188776664454
26,16,632.6951092484528
26,17,628.638230302806
26,18,626.361722988138
26,19,626.4722351223448
27,0,13057.374802120741
27,1,813.4559115757278
27,2,672.6806118319262
27,3,646.9408552920614
27,4,637.8902128261575
27,5,632.6902925449363
27,6,634.4378012957958
27,7,627.4162076842814
27,8,626.8394493345527
27,9,621.8660196243696
27,10,625.7341496623816
27,11,628.1001607806292
27,12,624.0588902704291
27,13,621.1973118863654
27,14,617.3545039766867
27,15,617.1345199920729
27,16,617.7602195833015
27,17,621.0014669329729
27,18,617.3730707518338
27,19,615.8255752526169
28,0,12511.974288082356
28,1,746.6027414186659
28,2,658.9989610592719
28,3,636.6857601249714
28,4,633.6366057827304
28,5,627.799728281632
28,6,623.1547317318345
28,7,622.0166058901762
28,8,618.8357055962523
28,9,617.5722366743391
28,10,616.4916939956926
28,11,614.3457149141867
28,12,623.1793982918513
28,13,612.3988119185991
28,14,610.2879623748854
28,15,610.7817526073502
28,16,607.0438857696458
28,17,613.2377677488444
28,18,610.6358163549148
28,19,608.6383331224213
29,0,11877.345379444672
29,1,774.9768106698407
29,2,644.0572182951463
29,3,623.657059573894
29,4,617.2092383648189
29,5,612.6016921810533
29,6,615.4783449056388
29,7,606.0908038971768
29,8,610.6345087998071
29,9,608.3566551301765
29,10,605.0551410106109
29,11,603.3105065828431
29,12,600.0585376394407
29,13,601.9819732889861
29,14,602.7219823263677
29,15,596.930581985884
29,16,595.2246526517612
29,17,599.8642991492684
29,18,596.1590426941664
29,19,595.9565962439353
30,0,10414.517877779263
30,1,669.6336717675542
30,2,626.0627463790781
30,3,616.2013230452036
30,4,607.3408961214471
30,5,601.1875441721425
30,6,598.193382057992
30,7,596.6623381449133
30,8,598.0525797725015
30,9,595.2142569768108
30,10,589.944224910223
30,11,588.1824534819586
30,12,590.0027288236362
30,13,593.5924646801936
30,14,584.9607223100359
30,15,588.4852232245187
30,16,587.5429280101524
30,17,584.3865939935437
30,18,583.9756889063455
30,19,587.1400295714586
31,0,11410.654469683584
31,1,690.353471005167
31,2,618.1541103372364
31,3,602.1455366139307
31,4,596.4221318251929
31,5,590.211480996428
31,6,589.0083362980401
31,7,589.1023425263123
31,8,584.7479744983477
31,9,582.8916688653251
31,10,582.5081934847284
31,11,582.2488312289884
31,12,579.8840520061316
31,13,584.2688118111533
31,14,577.5826671199286
