proba_0,proba_1,generation
0.99511135,0.9946664,0
0.9905896,0.9901042,1
0.9858685,0.9895464,2
0.988281,0.98761696,3
0.98774433,0.98706883,4
0.9770996,0.98283327,5
0.98296946,0.98048663,6
0.9770482,0.9816353,7
0.9788311,0.97781855,8
0.97829944,0.9767945,9
0.97519726,0.97290945,10
0.9776779,0.97868216,11
0.9739485,0.9750034,12
0.9758652,0.9799542,13
0.97965115,0.9733809,14
0.9764459,0.9739999,15
0.9710108,0.970586,16
0.97367054,0.9779877,17
0.9689115,0.97827554,18
0.9566102,0.9704325,19
0.97190577,0.97259134,20
0.965831,0.97142375,21
0.97444624,0.97133946,22
0.96823746,0.9668003,23
0.9621942,0.9700712,24
0.9638172,0.9721957,25
0.9652331,0.9684758,26
0.97080857,0.97249734,27
0.9555763,0.96938705,28
0.960675,0.9746846,29
0.9580126,0.96542823,30
0.9595446,0.9647161,31
0.9514361,0.9622704,32
0.94897354,0.972886,33
0.9551663,0.9693381,34
0.956389,0.96589595,35
0.95682716,0.96857953,36
0.96238655,0.9645868,37
0.9660639,0.9671789,38
0.94305646,0.962411,39
