generation,label_bal,color_bal
0,0.627,0.515
1,0.692,0.492
2,0.731,0.461
3,0.757,0.526
4,0.764,0.55
5,0.827,0.497
6,0.817,0.51
7,0.856,0.52
8,0.874,0.534
9,0.889,0.509
10,0.929,0.523
11,0.95,0.552
12,0.983,0.508
13,0.997,0.498
14,0.999,0.526
15,0.998,0.494
16,0.999,0.535
17,1.0,0.538
18,1.0,0.541
19,1.0,0.544
20,1.0,0.507
21,1.0,0.538
22,1.0,0.537
23,1.0,0.515
24,1.0,0.551
25,1.0,0.529
26,1.0,0.517
27,1.0,0.532
28,1.0,0.515
29,1.0,0.521
30,1.0,0.495
31,1.0,0.504
32,1.0,0.533
33,1.0,0.489
34,1.0,0.487
35,1.0,0.489
36,1.0,0.462
37,1.0,0.489
38,1.0,0.525
39,1.0,0.488
