generation,label_bal,color_bal
0,0.633,0.493
1,0.657,0.496
2,0.635,0.518
3,0.649,0.501
4,0.621,0.524
5,0.648,0.478
6,0.655,0.505
7,0.643,0.478
8,0.606,0.508
9,0.609,0.524
10,0.656,0.485
11,0.599,0.542
12,0.641,0.462
13,0.653,0.53
14,0.625,0.507
15,0.663,0.505
16,0.681,0.473
17,0.655,0.503
18,0.657,0.503
19,0.636,0.512
20,0.614,0.498
21,0.635,0.515
22,0.632,0.505
23,0.638,0.501
24,0.662,0.483
25,0.661,0.536
26,0.622,0.527
27,0.626,0.538
28,0.662,0.512
29,0.615,0.489
30,0.646,0.52
31,0.626,0.512
32,0.63,0.535
33,0.637,0.492
34,0.654,0.487
35,0.634,0.507
36,0.664,0.501
37,0.61,0.516
38,0.652,0.505
39,0.634,0.521
