generation,label_bal,color_bal
0,0.381,0.483
1,0.426,0.533
2,0.416,0.509
3,0.352,0.535
4,0.325,0.551
5,0.316,0.525
6,0.247,0.539
7,0.243,0.543
8,0.253,0.521
9,0.206,0.525
10,0.164,0.517
11,0.154,0.522
12,0.145,0.521
13,0.137,0.538
14,0.133,0.541
15,0.142,0.517
16,0.117,0.547
17,0.14,0.549
18,0.159,0.52
19,0.177,0.539
20,0.168,0.56
21,0.16,0.541
22,0.163,0.546
23,0.14,0.534
24,0.165,0.517
25,0.128,0.541
26,0.137,0.534
27,0.126,0.55
28,0.136,0.525
29,0.129,0.518
30,0.129,0.533
31,0.123,0.5
32,0.116,0.483
33,0.105,0.512
34,0.107,0.49
35,0.102,0.515
36,0.095,0.493
37,0.091,0.474
38,0.077,0.468
39,0.078,0.49
