generation,label_bal,color_bal
0,0.623,0.514
1,0.677,0.493
2,0.734,0.463
3,0.736,0.503
4,0.778,0.501
5,0.804,0.488
6,0.81,0.501
7,0.839,0.54
8,0.881,0.517
9,0.866,0.494
10,0.892,0.485
11,0.927,0.5
12,0.945,0.491
13,0.96,0.511
14,0.981,0.519
15,0.992,0.491
16,0.99,0.525
17,0.992,0.534
18,0.994,0.539
19,0.994,0.545
20,0.994,0.512
21,0.997,0.535
22,0.997,0.533
23,0.999,0.515
24,0.998,0.524
25,1.0,0.509
26,1.0,0.525
27,0.999,0.543
28,1.0,0.53
29,1.0,0.532
30,1.0,0.507
31,1.0,0.515
32,0.999,0.54
33,1.0,0.501
34,1.0,0.506
35,1.0,0.501
36,1.0,0.503
37,1.0,0.503
38,1.0,0.539
39,1.0,0.51
