generation,label_bal,color_bal
0,0.69,0.434
1,0.738,0.483
2,0.81,0.462
3,0.799,0.5
4,0.88,0.502
5,0.876,0.514
6,0.868,0.552
7,0.934,0.584
8,0.927,0.614
9,0.943,0.66
10,0.95,0.667
11,0.948,0.71
12,0.946,0.734
13,0.937,0.731
14,0.933,0.701
15,0.939,0.762
16,0.937,0.747
17,0.947,0.73
18,0.927,0.769
19,0.944,0.756
20,0.917,0.766
21,0.926,0.76
22,0.917,0.785
23,0.909,0.8
24,0.914,0.806
25,0.922,0.822
26,0.934,0.856
27,0.929,0.862
28,0.942,0.894
29,0.965,0.883
30,0.96,0.881
31,0.972,0.893
32,0.996,0.922
33,0.987,0.916
34,1.0,0.92
35,1.0,0.946
36,1.0,0.968
37,1.0,0.945
38,1.0,0.968
39,1.0,0.976
0,0.69,0.4
0,0.69,0.43
1,1.0,0.0
2,1.0,0.0
3,1.0,0.0
4,1.0,0.0
5,1.0,0.0
6,1.0,0.0
7,1.0,0.0
0,0.63,0.35
1,0.69,0.38
2,0.7,0.44
3,0.83,0.39
4,0.79,0.42
5,0.7,0.41
6,0.79,0.35
7,0.85,0.43
8,0.81,0.39
9,0.87,0.37
10,0.85,0.37
11,0.88,0.44
12,0.9,0.37
13,0.95,0.32
14,0.97,0.3
15,0.98,0.32
16,0.93,0.31
17,0.98,0.26
18,0.96,0.3
19,0.89,0.3
20,0.88,0.27
21,0.92,0.3
22,0.98,0.27
23,0.99,0.3
24,0.99,0.35
25,1.0,0.32
26,0.96,0.31
27,0.94,0.26
28,0.98,0.23
29,0.98,0.25
30,0.97,0.31
31,0.98,0.29
32,0.94,0.34
33,1.0,0.24
34,1.0,0.18
35,0.99,0.25
36,1.0,0.2
37,0.98,0.28
38,1.0,0.28
39,1.0,0.26
