generation,label_bal,color_bal
0,0.507,0.496
1,0.488,0.529
2,0.492,0.518
3,0.534,0.504
4,0.561,0.529
5,0.601,0.498
6,0.617,0.533
7,0.655,0.525
8,0.689,0.54
9,0.719,0.499
10,0.768,0.537
11,0.799,0.554
12,0.825,0.505
13,0.846,0.541
14,0.865,0.535
15,0.859,0.53
16,0.851,0.541
17,0.858,0.532
18,0.869,0.514
19,0.877,0.522
20,0.905,0.53
21,0.883,0.534
22,0.9,0.527
23,0.903,0.526
24,0.868,0.551
25,0.903,0.501
26,0.905,0.549
27,0.926,0.529
28,0.9,0.53
29,0.902,0.543
30,0.911,0.555
31,0.914,0.564
32,0.946,0.543
33,0.908,0.581
34,0.938,0.567
35,0.949,0.572
36,0.935,0.557
37,0.941,0.552
38,0.964,0.585
39,0.964,0.522
