generation,label_bal,color_bal
0,0.572,0.508
1,0.569,0.51
2,0.644,0.497
3,0.649,0.503
4,0.663,0.506
5,0.743,0.503
6,0.75,0.504
7,0.816,0.516
8,0.817,0.524
9,0.867,0.533
10,0.894,0.505
11,0.897,0.54
12,0.92,0.552
13,0.929,0.529
14,0.928,0.523
15,0.937,0.516
16,0.951,0.517
17,0.958,0.555
18,0.974,0.495
19,0.983,0.513
20,0.989,0.539
21,0.996,0.542
22,0.995,0.522
23,0.991,0.539
24,0.992,0.554
25,0.996,0.543
26,1.0,0.548
27,0.999,0.527
28,0.999,0.528
29,0.999,0.5
30,0.999,0.518
31,0.999,0.512
32,0.999,0.515
33,1.0,0.54
34,1.0,0.54
35,0.999,0.527
36,0.998,0.541
37,1.0,0.549
38,1.0,0.536
39,1.0,0.55
