generation,label_bal,color_bal
0,0.628,0.535
1,0.618,0.468
2,0.625,0.51
3,0.645,0.524
4,0.629,0.479
5,0.64,0.517
6,0.579,0.538
7,0.64,0.524
8,0.643,0.513
9,0.647,0.514
10,0.633,0.501
11,0.631,0.496
12,0.592,0.507
13,0.596,0.532
14,0.623,0.493
15,0.616,0.507
16,0.615,0.496
17,0.609,0.512
18,0.631,0.514
19,0.643,0.469
20,0.605,0.505
21,0.601,0.492
22,0.622,0.511
23,0.621,0.507
24,0.613,0.52
25,0.642,0.51
26,0.64,0.47
27,0.597,0.533
28,0.625,0.488
29,0.614,0.52
30,0.619,0.496
31,0.637,0.502
32,0.634,0.521
33,0.654,0.502
34,0.62,0.495
35,0.687,0.517
36,0.658,0.479
37,0.639,0.514
38,0.626,0.511
39,0.656,0.513
