generation,label_bal,color_bal
0,0.696,0.383
1,0.704,0.517
2,0.704,0.552
3,0.721,0.578
4,0.722,0.621
5,0.746,0.614
6,0.767,0.607
7,0.773,0.641
8,0.748,0.637
9,0.744,0.645
10,0.709,0.653
11,0.68,0.602
12,0.678,0.649
13,0.673,0.649
14,0.696,0.635
15,0.681,0.664
16,0.671,0.617
17,0.641,0.633
18,0.642,0.651
19,0.711,0.627
20,0.748,0.626
21,0.775,0.572
22,0.729,0.555
23,0.712,0.512
24,0.623,0.541
25,0.751,0.497
26,0.66,0.461
27,0.689,0.471
28,0.749,0.559
29,0.779,0.548
30,0.749,0.481
31,0.644,0.495
32,0.662,0.532
33,0.49,0.673
34,0.563,0.515
35,0.267,0.976
36,0.053,0.998
37,0.016,1.0
38,0.064,0.997
39,0.006,1.0
0,0.727,0.425
0,0.63,0.42
1,1.0,1.0
2,1.0,1.0
3,1.0,1.0
4,1.0,1.0
0,0.67,0.46
1,0.61,0.55
2,0.58,0.49
3,0.59,0.54
4,0.66,0.43
5,0.65,0.56
6,0.67,0.6
7,0.63,0.55
8,0.76,0.56
9,0.73,0.57
10,0.83,0.49
11,0.68,0.54
12,0.78,0.51
13,0.72,0.48
14,0.85,0.53
15,0.83,0.52
16,0.73,0.43
17,0.84,0.55
18,0.8,0.5
19,0.76,0.38
20,0.83,0.5
21,0.69,0.37
22,0.77,0.45
23,0.8,0.47
24,0.76,0.45
25,0.81,0.54
26,0.76,0.47
27,0.78,0.46
28,0.72,0.52
29,0.74,0.48
30,0.81,0.5
31,0.77,0.52
32,0.75,0.5
33,0.73,0.48
34,0.72,0.44
35,0.69,0.41
36,0.62,0.53
37,0.72,0.44
38,0.53,0.43
39,0.75,0.45
