generation,label_bal,color_bal
0,0.624,0.521
1,0.65,0.479
2,0.699,0.496
3,0.702,0.5
4,0.757,0.529
5,0.787,0.505
6,0.813,0.51
7,0.836,0.49
8,0.877,0.495
9,0.883,0.503
10,0.898,0.522
11,0.927,0.505
12,0.926,0.505
13,0.96,0.494
14,0.966,0.497
15,0.984,0.494
16,0.991,0.5
17,0.983,0.513
18,0.98,0.506
19,0.987,0.515
20,0.989,0.496
21,0.982,0.513
22,0.991,0.499
23,0.992,0.503
24,0.997,0.487
25,0.995,0.496
26,0.998,0.49
27,0.987,0.532
28,0.994,0.508
29,0.992,0.518
30,0.995,0.52
31,0.994,0.522
32,0.995,0.522
33,0.995,0.496
34,0.996,0.524
35,0.998,0.495
36,0.998,0.479
37,0.999,0.499
38,0.999,0.495
39,1.0,0.488
