generation,label_bal,color_bal
0,0.579,0.485
1,0.604,0.559
2,0.566,0.567
3,0.549,0.579
4,0.542,0.575
5,0.502,0.601
6,0.502,0.598
7,0.5,0.561
8,0.467,0.529
9,0.458,0.536
10,0.444,0.536
11,0.434,0.484
12,0.493,0.508
13,0.486,0.481
14,0.478,0.479
15,0.445,0.504
16,0.445,0.481
17,0.455,0.471
18,0.458,0.508
19,0.439,0.498
20,0.413,0.482
21,0.469,0.501
22,0.47,0.529
23,0.455,0.487
24,0.44,0.481
25,0.451,0.515
26,0.457,0.477
27,0.431,0.471
28,0.472,0.504
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
0,0.566,0.508
1,0.58,0.553
2,0.554,0.56
3,0.547,0.582
4,0.554,0.566
5,0.495,0.546
6,0.499,0.563
7,0.497,0.535
8,0.483,0.534
9,0.484,0.548
10,0.485,0.505
11,0.431,0.519
12,0.48,0.49
13,0.49,0.489
14,0.455,0.504
15,0.425,0.526
16,0.478,0.502
17,0.431,0.47
18,0.427,0.512
19,0.466,0.5
20,0.42,0.502
21,0.49,0.473
22,0.469,0.501
23,0.442,0.514
24,0.434,0.498
25,0.453,0.541
26,0.432,0.503
27,0.441,0.495
28,0.449,0.474
29,0.448,0.485
30,0.453,0.496
31,0.422,0.486
32,0.47,0.46
33,0.487,0.482
34,0.486,0.479
35,0.496,0.512
36,0.482,0.478
37,0.497,0.515
38,0.507,0.459
39,0.491,0.463
0,0.547,0.484
1,0.585,0.549
2,0.606,0.548
3,0.628,0.543
4,0.564,0.547
5,0.552,0.574
6,0.507,0.533
7,0.523,0.529
8,0.518,0.516
9,0.477,0.46
10,0.411,0.501
11,0.472,0.479
12,0.471,0.502
13,0.496,0.493
14,0.547,0.515
15,0.545,0.483
16,0.502,0.507
17,0.475,0.487
18,0.518,0.513
19,0.493,0.483
20,0.554,0.465
21,0.535,0.489
22,0.526,0.497
23,0.548,0.477
24,0.551,0.52
25,0.561,0.496
26,0.542,0.495
27,0.559,0.535
28,0.529,0.498
29,0.524,0.469
30,0.534,0.508
31,0.541,0.494
32,0.522,0.449
33,0.534,0.491
34,0.518,0.485
35,0.506,0.491
36,0.512,0.47
37,0.513,0.487
38,0.528,0.481
39,0.532,0.485
