generation,label_bal,color_bal
0,0.414,0.485
1,0.44,0.526
2,0.413,0.521
3,0.392,0.525
4,0.338,0.54
5,0.355,0.54
6,0.283,0.534
7,0.299,0.518
8,0.288,0.505
9,0.265,0.52
10,0.27,0.508
11,0.256,0.51
12,0.24,0.516
13,0.23,0.518
14,0.251,0.52
15,0.276,0.506
16,0.285,0.524
17,0.283,0.543
18,0.332,0.521
19,0.314,0.539
20,0.313,0.554
21,0.315,0.517
22,0.283,0.556
23,0.291,0.537
24,0.34,0.52
25,0.303,0.543
26,0.284,0.555
27,0.327,0.481
28,0.296,0.535
29,0.32,0.517
30,0.31,0.531
31,0.334,0.498
32,0.332,0.51
33,0.294,0.513
34,0.315,0.488
35,0.308,0.484
36,0.304,0.506
37,0.289,0.511
38,0.298,0.503
39,0.269,0.52
