generation,label_bal,color_bal
0,0.55,0.494
1,0.596,0.477
2,0.627,0.52
3,0.672,0.499
4,0.669,0.504
5,0.659,0.518
6,0.709,0.547
7,0.73,0.517
8,0.758,0.532
9,0.778,0.52
10,0.791,0.532
11,0.844,0.548
12,0.84,0.542
13,0.878,0.519
14,0.903,0.511
15,0.907,0.53
16,0.93,0.513
17,0.943,0.514
18,0.93,0.517
19,0.949,0.531
20,0.953,0.52
21,0.955,0.53
22,0.943,0.516
23,0.94,0.534
24,0.956,0.543
25,0.944,0.527
26,0.962,0.526
27,0.955,0.525
28,0.97,0.538
29,0.97,0.504
30,0.963,0.508
31,0.971,0.521
32,0.969,0.537
33,0.973,0.512
34,0.981,0.504
35,0.982,0.536
36,0.972,0.511
37,0.986,0.537
38,0.989,0.54
39,0.992,0.509
