generation,label_bal,color_bal
0,0.64,0.521
1,0.674,0.477
2,0.732,0.52
3,0.748,0.488
4,0.764,0.495
5,0.779,0.515
6,0.822,0.488
7,0.835,0.52
8,0.895,0.506
9,0.88,0.522
10,0.91,0.518
11,0.926,0.52
12,0.938,0.487
13,0.96,0.484
14,0.973,0.488
15,0.988,0.487
16,0.987,0.514
17,0.984,0.498
18,0.978,0.498
19,0.983,0.493
20,0.99,0.485
21,0.979,0.498
22,0.988,0.496
23,0.988,0.507
24,0.997,0.483
25,0.997,0.486
26,0.999,0.479
27,0.991,0.527
28,0.995,0.505
29,0.995,0.473
30,0.996,0.497
31,0.997,0.5
32,0.998,0.47
33,1.0,0.475
34,0.999,0.454
35,1.0,0.453
36,1.0,0.51
37,1.0,0.469
38,1.0,0.452
39,1.0,0.444
